Entry,Entry name,Status,Protein names,Organism,Length,Organism ID
A0A127GL73,A0A127GL73_SHIFL,unreviewed,Uncharacterized protein,Shigella flexneri 4c,116,1617964
A0A127GLS8,A0A127GLS8_SHIFL,unreviewed,50S ribosomal protein L16 arginine hydroxylase,Shigella flexneri 4c,373,1617964
A0A127GNX9,A0A127GNX9_SHIFL,unreviewed,23S rRNA (uracil(1939)-C(5))-methyltransferase RlmD (EC 2.1.1.190) (23S rRNA(m5U1939)-methyltransferase),Shigella flexneri 4c,433,1617964
A0A127GRW8,A0A127GRW8_SHIFL,unreviewed,Uncharacterized protein,Shigella flexneri 4c,89,1617964
A0A127GG87,A0A127GG87_SHIFL,unreviewed,2-isopropylmalate synthase (EC 2.3.3.13) (Alpha-IPM synthase) (Alpha-isopropylmalate synthase),Shigella flexneri 4c,523,1617964
A0A127GKQ4,A0A127GKQ4_SHIFL,unreviewed,Nicotinamidase/pyrazinamidase (EC 3.5.1.-) (EC 3.5.1.19),Shigella flexneri 4c,213,1617964
A0A127GR84,A0A127GR84_SHIFL,unreviewed,50S ribosomal protein L33,Shigella flexneri 4c,55,1617964
A0A127GRV9,A0A127GRV9_SHIFL,unreviewed,3-ketoacyl-CoA thiolase (EC 2.3.1.16) (Acetyl-CoA acyltransferase) (Beta-ketothiolase) (Fatty acid oxidation complex subunit beta),Shigella flexneri 4c,387,1617964
A0A127GVR5,A0A127GVR5_SHIFL,unreviewed,Conjugal transfer protein TraM,Shigella flexneri 4c,97,1617964
A0A127GH45,A0A127GH45_SHIFL,unreviewed,Acyl-CoA thioesterase,Shigella flexneri 4c,286,1617964
A0A127GHK5,A0A127GHK5_SHIFL,unreviewed,Ribonuclease I,Shigella flexneri 4c,268,1617964
A0A127GTJ0,A0A127GTJ0_SHIFL,unreviewed,FruR/shl operon leader peptide,Shigella flexneri 4c,28,1617964
A0A127GGA1,A0A127GGA1_SHIFL,unreviewed,Thiamine import ATP-binding protein ThiQ (EC 3.6.3.-),Shigella flexneri 4c,232,1617964
A0A127GQD5,A0A127GQD5_SHIFL,unreviewed,30S ribosomal protein S8,Shigella flexneri 4c,130,1617964
A0A127GUL2,A0A127GUL2_SHIFL,unreviewed,Uncharacterized protein,Shigella flexneri 4c,84,1617964
A0A127GQW2,A0A127GQW2_SHIFL,unreviewed,Cell division protein,Shigella flexneri 4c,250,1617964
A0A127GPD0,A0A127GPD0_SHIFL,unreviewed,Uncharacterized protein,Shigella flexneri 4c,94,1617964
A0A127GRP8,A0A127GRP8_SHIFL,unreviewed,Lipid III flippase,Shigella flexneri 4c,416,1617964
A0A127GTV2,A0A127GTV2_SHIFL,unreviewed,Pili assembly chaperone protein SafB,Shigella flexneri 4c,253,1617964
A0A127GIT2,A0A127GIT2_SHIFL,unreviewed,Colanic acid exporter,Shigella flexneri 4c,492,1617964
A0A127GU04,A0A127GU04_SHIFL,unreviewed,Uncharacterized protein,Shigella flexneri 4c,311,1617964
A0A127GUF1,A0A127GUF1_SHIFL,unreviewed,Colicin,Shigella flexneri 4c,626,1617964
A0A127GQC7,A0A127GQC7_SHIFL,unreviewed,Protein TsgA,Shigella flexneri 4c,393,1617964
A0A127GL90,A0A127GL90_SHIFL,unreviewed,Oligopeptide transporter ATP-binding component,Shigella flexneri 4c,337,1617964
A0A127GPS7,A0A127GPS7_SHIFL,unreviewed,Uncharacterized protein,Shigella flexneri 4c,83,1617964
A0A127GPZ0,A0A127GPZ0_SHIFL,unreviewed,Protease,Shigella flexneri 4c,331,1617964
A0A127GR34,A0A127GR34_SHIFL,unreviewed,L-dehydroascorbate transporter large permease subunit,Shigella flexneri 4c,430,1617964
A0A127GU42,A0A127GU42_SHIFL,unreviewed,Bacterial Ig-like domain family protein,Shigella flexneri 4c,1434,1617964
A0A127GGL4,A0A127GGL4_SHIFL,unreviewed,Microcin B17 transporter,Shigella flexneri 4c,406,1617964
A0A127GKZ1,A0A127GKZ1_SHIFL,unreviewed,Phage protein,Shigella flexneri 4c,96,1617964
A0A127GTC7,A0A127GTC7_SHIFL,unreviewed,Uncharacterized protein,Shigella flexneri 4c,114,1617964
A0A127GV28,A0A127GV28_SHIFL,unreviewed,Membrane protein,Shigella flexneri 4c,238,1617964
A0A127GKW2,A0A127GKW2_SHIFL,unreviewed,Uncharacterized protein,Shigella flexneri 4c,207,1617964
A0A127GTN0,A0A127GTN0_SHIFL,unreviewed,Uncharacterized protein,Shigella flexneri 4c,141,1617964
A0A127GHW9,A0A127GHW9_SHIFL,unreviewed,Uncharacterized protein,Shigella flexneri 4c,80,1617964
A0A127GM89,A0A127GM89_SHIFL,unreviewed,Transcriptional regulator,Shigella flexneri 4c,212,1617964
A0A127GMI0,A0A127GMI0_SHIFL,unreviewed,ATP-dependent Clp protease adapter protein ClpS,Shigella flexneri 4c,106,1617964
A0A127GRX2,A0A127GRX2_SHIFL,unreviewed,Uncharacterized protein,Shigella flexneri 4c,476,1617964
A0A127GT93,A0A127GT93_SHIFL,unreviewed,DNA-binding protein,Shigella flexneri 4c,87,1617964
A0A127GR82,A0A127GR82_SHIFL,unreviewed,"Lipopolysaccharide 1,2-N-acetylglucosaminetransferase (EC 2.4.1.56)",Shigella flexneri 4c,380,1617964
A0A127GU38,A0A127GU38_SHIFL,unreviewed,Oxidoreductase,Shigella flexneri 4c,366,1617964
A0A127GNG9,A0A127GNG9_SHIFL,unreviewed,Outer membrane protein assembly factor BamE,Shigella flexneri 4c,113,1617964
A0A127GTL0,A0A127GTL0_SHIFL,unreviewed,Orotidine 5'-phosphate decarboxylase (EC 4.1.1.23) (OMP decarboxylase) (OMPDCase) (OMPdecase),Shigella flexneri 4c,245,1617964
A0A127GJC1,A0A127GJC1_SHIFL,unreviewed,"Alpha,alpha-trehalose-phosphate synthase",Shigella flexneri 4c,105,1617964
A0A127GNR4,A0A127GNR4_SHIFL,unreviewed,"6-carboxy-5,6,7,8-tetrahydropterin synthase (EC 4.-.-.-)",Shigella flexneri 4c,120,1617964
A0A127GT90,A0A127GT90_SHIFL,unreviewed,Uncharacterized protein,Shigella flexneri 4c,33,1617964
A0A127GSM0,A0A127GSM0_SHIFL,unreviewed,Aminotransferase (EC 2.6.1.-),Shigella flexneri 4c,397,1617964
A0A127GQR3,A0A127GQR3_SHIFL,unreviewed,Uncharacterized protein,Shigella flexneri 4c,89,1617964
A0A127GUX2,A0A127GUX2_SHIFL,unreviewed,DDE endonuclease,Shigella flexneri 4c,343,1617964
A0A127GK80,A0A127GK80_SHIFL,unreviewed,Mannose-6-phosphate isomerase (EC 5.3.1.8),Shigella flexneri 4c,391,1617964
A0A127GN25,A0A127GN25_SHIFL,unreviewed,Pyridoxine/pyridoxal/pyridoxamine kinase (PN/PL/PM kinase) (EC 2.7.1.35) (B6-vitamer kinase),Shigella flexneri 4c,283,1617964
A0A127GS15,A0A127GS15_SHIFL,unreviewed,FMN reductase (EC 1.16.1.3),Shigella flexneri 4c,233,1617964
A0A127GTR8,A0A127GTR8_SHIFL,unreviewed,Uncharacterized protein,Shigella flexneri 4c,84,1617964
A0A127GHI4,A0A127GHI4_SHIFL,unreviewed,Isochorismatase,Shigella flexneri 4c,285,1617964
A0A127GTM2,A0A127GTM2_SHIFL,unreviewed,Symporter,Shigella flexneri 4c,334,1617964
A0A127GHT2,A0A127GHT2_SHIFL,unreviewed,Cold-shock protein,Shigella flexneri 4c,69,1617964
A0A127GLG3,A0A127GLG3_SHIFL,unreviewed,Peptidase,Shigella flexneri 4c,46,1617964
A0A127GME8,A0A127GME8_SHIFL,unreviewed,Phage protein,Shigella flexneri 4c,140,1617964
A0A127GPL0,A0A127GPL0_SHIFL,unreviewed,Aldehyde reductase,Shigella flexneri 4c,387,1617964
A0A127GG97,A0A127GG97_SHIFL,unreviewed,Cell division protein FtsL,Shigella flexneri 4c,121,1617964
A0A127GK56,A0A127GK56_SHIFL,unreviewed,Transporter,Shigella flexneri 4c,403,1617964
A0A127GLZ0,A0A127GLZ0_SHIFL,unreviewed,Curli assembly protein CsgE,Shigella flexneri 4c,129,1617964
A0A127GPE6,A0A127GPE6_SHIFL,unreviewed,Transcriptional regulator,Shigella flexneri 4c,186,1617964
A0A127GS75,A0A127GS75_SHIFL,unreviewed,DNA-directed RNA polymerase subunit beta' (RNAP subunit beta') (EC 2.7.7.6) (RNA polymerase subunit beta') (Transcriptase subunit beta'),Shigella flexneri 4c,1407,1617964
A0A127GLY2,A0A127GLY2_SHIFL,unreviewed,Uncharacterized protein,Shigella flexneri 4c,186,1617964
A0A127GGQ9,A0A127GGQ9_SHIFL,unreviewed,Uncharacterized protein,Shigella flexneri 4c,298,1617964
A0A127GI88,A0A127GI88_SHIFL,unreviewed,Uncharacterized protein,Shigella flexneri 4c,253,1617964
A0A127GKI8,A0A127GKI8_SHIFL,unreviewed,Ferredoxin,Shigella flexneri 4c,97,1617964
A0A127GM59,A0A127GM59_SHIFL,unreviewed,Chaperone modulatory protein CbpM,Shigella flexneri 4c,101,1617964
A0A127GMB8,A0A127GMB8_SHIFL,unreviewed,Chromosome partition protein MukF,Shigella flexneri 4c,440,1617964
A0A127GRF9,A0A127GRF9_SHIFL,unreviewed,Uncharacterized protein,Shigella flexneri 4c,165,1617964
A0A127GT83,A0A127GT83_SHIFL,unreviewed,Uncharacterized protein,Shigella flexneri 4c,357,1617964
A0A127GJ04,A0A127GJ04_SHIFL,unreviewed,Multidrug transporter MatE,Shigella flexneri 4c,166,1617964
A0A127GJK1,A0A127GJK1_SHIFL,unreviewed,Phosphogluconate dehydratase (EC 4.2.1.12),Shigella flexneri 4c,603,1617964
A0A127GHP4,A0A127GHP4_SHIFL,unreviewed,N-acetylglucosamine-6-phosphate deacetylase (EC 3.5.1.25),Shigella flexneri 4c,382,1617964
A0A127GLV3,A0A127GLV3_SHIFL,unreviewed,Curlin minor subunit CsgB,Shigella flexneri 4c,151,1617964
A0A127GRN9,A0A127GRN9_SHIFL,unreviewed,Low affinity potassium transport system protein kup (Kup system potassium uptake protein),Shigella flexneri 4c,622,1617964
A0A127GUI8,A0A127GUI8_SHIFL,unreviewed,Transposase,Shigella flexneri 4c,982,1617964
A0A127GG31,A0A127GG31_SHIFL,unreviewed,LPS-assembly protein LptD,Shigella flexneri 4c,784,1617964
A0A127GHJ4,A0A127GHJ4_SHIFL,unreviewed,Citrate synthase,Shigella flexneri 4c,61,1617964
A0A127GT24,A0A127GT24_SHIFL,unreviewed,PTS system L-ascorbate-specific transporter subunit IIB,Shigella flexneri 4c,101,1617964
A0A127GNB1,A0A127GNB1_SHIFL,unreviewed,Uncharacterized protein,Shigella flexneri 4c,1033,1617964
A0A127GPQ2,A0A127GPQ2_SHIFL,unreviewed,Uncharacterized protein,Shigella flexneri 4c,101,1617964
A0A127GS23,A0A127GS23_SHIFL,unreviewed,D-aminoacyl-tRNA deacylase (EC 3.1.1.96),Shigella flexneri 4c,145,1617964
A0A127GQB9,A0A127GQB9_SHIFL,unreviewed,Uncharacterized protein,Shigella flexneri 4c,240,1617964
A0A127GLA1,A0A127GLA1_SHIFL,unreviewed,Aldehyde-alcohol dehydrogenase,Shigella flexneri 4c,891,1617964
A0A127GIX0,A0A127GIX0_SHIFL,unreviewed,Transcriptional regulator,Shigella flexneri 4c,240,1617964
A0A127GN60,A0A127GN60_SHIFL,unreviewed,RpoE-regulated lipoprotein,Shigella flexneri 4c,191,1617964
A0A127GR95,A0A127GR95_SHIFL,unreviewed,Membrane protein,Shigella flexneri 4c,205,1617964
A0A127GMM2,A0A127GMM2_SHIFL,unreviewed,CinA-like protein,Shigella flexneri 4c,400,1617964
A0A127GTZ5,A0A127GTZ5_SHIFL,unreviewed,Transposase,Shigella flexneri 4c,100,1617964
A0A127GUP7,A0A127GUP7_SHIFL,unreviewed,DNA-binding protein,Shigella flexneri 4c,387,1617964
A0A127GGX5,A0A127GGX5_SHIFL,unreviewed,Nuclease SbcCD subunit C,Shigella flexneri 4c,1047,1617964
A0A127GK63,A0A127GK63_SHIFL,unreviewed,Electron transport complex subunit RsxE,Shigella flexneri 4c,231,1617964
A0A127GG50,A0A127GG50_SHIFL,unreviewed,Pseudouridine synthase (EC 5.4.99.-),Shigella flexneri 4c,219,1617964
A0A127GMU4,A0A127GMU4_SHIFL,unreviewed,Transposase,Shigella flexneri 4c,207,1617964
A0A127GRD8,A0A127GRD8_SHIFL,unreviewed,Chromosomal replication initiator protein DnaA,Shigella flexneri 4c,467,1617964
A0A127GME5,A0A127GME5_SHIFL,unreviewed,Uncharacterized protein,Shigella flexneri 4c,187,1617964
A0A127GNL2,A0A127GNL2_SHIFL,unreviewed,Ribonucleoside-diphosphate reductase subunit beta (EC 1.17.4.1),Shigella flexneri 4c,319,1617964
A0A127GGJ1,A0A127GGJ1_SHIFL,unreviewed,Uncharacterized protein,Shigella flexneri 4c,172,1617964
A0A127GGY6,A0A127GGY6_SHIFL,unreviewed,Protein translocase subunit SecD,Shigella flexneri 4c,615,1617964
A0A127GMW8,A0A127GMW8_SHIFL,unreviewed,CoA-transferase,Shigella flexneri 4c,381,1617964
A0A127GNQ9,A0A127GNQ9_SHIFL,unreviewed,SsrA-binding protein (Small protein B),Shigella flexneri 4c,160,1617964
A0A127GR73,A0A127GR73_SHIFL,unreviewed,"2,3-diketo-L-gulonate TRAP transporter",Shigella flexneri 4c,100,1617964
A0A127GTR9,A0A127GTR9_SHIFL,unreviewed,MFS transporter,Shigella flexneri 4c,452,1617964
A0A127GGE0,A0A127GGE0_SHIFL,unreviewed,"Glutamate-1-semialdehyde 2,1-aminomutase (GSA) (EC 5.4.3.8) (Glutamate-1-semialdehyde aminotransferase) (GSA-AT)",Shigella flexneri 4c,426,1617964
A0A127GIA9,A0A127GIA9_SHIFL,unreviewed,Glutamine ABC transporter permease,Shigella flexneri 4c,219,1617964
A0A127GM53,A0A127GM53_SHIFL,unreviewed,Uncharacterized protein,Shigella flexneri 4c,77,1617964
A0A127GPV6,A0A127GPV6_SHIFL,unreviewed,Penicillin-binding protein activator LpoA (PBP activator LpoA),Shigella flexneri 4c,678,1617964
A0A127GV18,A0A127GV18_SHIFL,unreviewed,Transposase,Shigella flexneri 4c,62,1617964
A0A127GR01,A0A127GR01_SHIFL,unreviewed,D-xylose transporter subunit XylF,Shigella flexneri 4c,330,1617964
A0A127GU65,A0A127GU65_SHIFL,unreviewed,Tellurium resistance protein TerA,Shigella flexneri 4c,385,1617964
A0A127GN49,A0A127GN49_SHIFL,unreviewed,Outer membrane protein assembly factor BamC,Shigella flexneri 4c,344,1617964
A0A127GTG3,A0A127GTG3_SHIFL,unreviewed,Beta-lactam resistance protein,Shigella flexneri 4c,41,1617964
A0A127GKG8,A0A127GKG8_SHIFL,unreviewed,Uncharacterized protein,Shigella flexneri 4c,60,1617964
A0A127GLQ1,A0A127GLQ1_SHIFL,unreviewed,Lipoprotein,Shigella flexneri 4c,186,1617964
A0A127GSK3,A0A127GSK3_SHIFL,unreviewed,Glucose-6-phosphate isomerase (GPI) (EC 5.3.1.9) (Phosphoglucose isomerase) (PGI) (Phosphohexose isomerase) (PHI),Shigella flexneri 4c,549,1617964
A0A127GHA0,A0A127GHA0_SHIFL,unreviewed,Transcriptional regulator,Shigella flexneri 4c,253,1617964
A0A127GJW9,A0A127GJW9_SHIFL,unreviewed,FMN-dependent NADH-azoreductase (EC 1.7.-.-) (Azo-dye reductase) (FMN-dependent NADH-azo compound oxidoreductase),Shigella flexneri 4c,201,1617964
A0A127GKS9,A0A127GKS9_SHIFL,unreviewed,Nucleotide excision repair endonuclease,Shigella flexneri 4c,295,1617964
A0A127GLA2,A0A127GLA2_SHIFL,unreviewed,Cardiolipin synthase A (CL synthase) (EC 2.7.8.-),Shigella flexneri 4c,486,1617964
A0A127GS88,A0A127GS88_SHIFL,unreviewed,Regulator of sigma D,Shigella flexneri 4c,158,1617964
A0A127GU81,A0A127GU81_SHIFL,unreviewed,Conjugal transfer protein TraN,Shigella flexneri 4c,1062,1617964
A0A127GK12,A0A127GK12_SHIFL,unreviewed,Glutamate decarboxylase (EC 4.1.1.15),Shigella flexneri 4c,466,1617964
A0A127GL63,A0A127GL63_SHIFL,unreviewed,Gamma-glutamyl-gamma-aminobutyrate hydrolase,Shigella flexneri 4c,254,1617964
A0A127GNJ1,A0A127GNJ1_SHIFL,unreviewed,UPF0125 protein AD871_15560,Shigella flexneri 4c,96,1617964
A0A127GNV1,A0A127GNV1_SHIFL,unreviewed,Anaerobic nitric oxide reductase transcription regulator NorR,Shigella flexneri 4c,504,1617964
A0A127GTB8,A0A127GTB8_SHIFL,unreviewed,Iron-enterobactin transporter membrane protein,Shigella flexneri 4c,334,1617964
A0A127GU43,A0A127GU43_SHIFL,unreviewed,Uncharacterized protein,Shigella flexneri 4c,301,1617964
A0A127GIA1,A0A127GIA1_SHIFL,unreviewed,Ubiquinone biosynthesis O-methyltransferase (2-polyprenyl-6-hydroxyphenol methylase) (EC 2.1.1.222) (3-demethylubiquinone 3-O-methyltransferase) (EC 2.1.1.64),Shigella flexneri 4c,240,1617964
A0A127GNK7,A0A127GNK7_SHIFL,unreviewed,Murein hydrolase effector LrgB,Shigella flexneri 4c,361,1617964
A0A127GN12,A0A127GN12_SHIFL,unreviewed,Multidrug transporter,Shigella flexneri 4c,1037,1617964
A0A127GUA4,A0A127GUA4_SHIFL,unreviewed,Phosphoglucosamine mutase,Shigella flexneri 4c,100,1617964
A0A127GKE9,A0A127GKE9_SHIFL,unreviewed,Integrase,Shigella flexneri 4c,262,1617964
A0A127GKW7,A0A127GKW7_SHIFL,unreviewed,Uncharacterized protein,Shigella flexneri 4c,253,1617964
A0A127GQS4,A0A127GQS4_SHIFL,unreviewed,Cell division protein FtsX,Shigella flexneri 4c,352,1617964
A0A127GG63,A0A127GG63_SHIFL,unreviewed,Pilus assembly protein TapB,Shigella flexneri 4c,265,1617964
A0A127GTM8,A0A127GTM8_SHIFL,unreviewed,Aldolase,Shigella flexneri 4c,129,1617964
A0A127GTQ2,A0A127GTQ2_SHIFL,unreviewed,Ribose-5-phosphate isomerase A (EC 5.3.1.6) (Phosphoriboisomerase A) (PRI),Shigella flexneri 4c,219,1617964
A0A127GHP0,A0A127GHP0_SHIFL,unreviewed,Asparagine synthetase B,Shigella flexneri 4c,554,1617964
A0A127GGB0,A0A127GGB0_SHIFL,unreviewed,Protein ApaG,Shigella flexneri 4c,125,1617964
A0A127GHQ0,A0A127GHQ0_SHIFL,unreviewed,Arginine transporter ATP-binding subunit,Shigella flexneri 4c,241,1617964
A0A127GHV7,A0A127GHV7_SHIFL,unreviewed,Molecular chaperone DnaJ,Shigella flexneri 4c,483,1617964
A0A127GIP4,A0A127GIP4_SHIFL,unreviewed,Sugar kinase,Shigella flexneri 4c,321,1617964
A0A127GIU3,A0A127GIU3_SHIFL,unreviewed,Hydroxyethylthiazole kinase (EC 2.7.1.50) (4-methyl-5-beta-hydroxyethylthiazole kinase) (TH kinase) (Thz kinase),Shigella flexneri 4c,262,1617964
A0A127GKU7,A0A127GKU7_SHIFL,unreviewed,Aminodeoxychorismate synthase (EC 2.6.1.85),Shigella flexneri 4c,453,1617964
A0A127GN90,A0A127GN90_SHIFL,unreviewed,Dual-specificity RNA methyltransferase RlmN (EC 2.1.1.192) (23S rRNA (adenine(2503)-C(2))-methyltransferase) (23S rRNA m2A2503 methyltransferase) (Ribosomal RNA large subunit methyltransferase N) (tRNA (adenine(37)-C(2))-methyltransferase) (tRNA m2A37 methyltransferase),Shigella flexneri 4c,384,1617964
A0A127GKZ8,A0A127GKZ8_SHIFL,unreviewed,Iron ABC transporter permease,Shigella flexneri 4c,285,1617964
A0A127GQM1,A0A127GQM1_SHIFL,unreviewed,"Quercetin 2,3-dioxygenase",Shigella flexneri 4c,231,1617964
A0A127GRY4,A0A127GRY4_SHIFL,unreviewed,Sulfofructosephosphate aldolase (SFP aldolase) (EC 4.1.2.57),Shigella flexneri 4c,292,1617964
A0A127GPI2,A0A127GPI2_SHIFL,unreviewed,DNA polymerase,Shigella flexneri 4c,72,1617964
A0A127GGF5,A0A127GGF5_SHIFL,unreviewed,Methionine import ATP-binding protein MetN (EC 3.6.3.-),Shigella flexneri 4c,343,1617964
A0A127GLS5,A0A127GLS5_SHIFL,unreviewed,Uncharacterized protein,Shigella flexneri 4c,71,1617964
A0A127GQW7,A0A127GQW7_SHIFL,unreviewed,LuxR family transcriptional regulator,Shigella flexneri 4c,175,1617964
A0A127GRT3,A0A127GRT3_SHIFL,unreviewed,Tyrosine recombinase XerC,Shigella flexneri 4c,298,1617964
A0A127GH94,A0A127GH94_SHIFL,unreviewed,Membrane protein,Shigella flexneri 4c,169,1617964
A0A127GK96,A0A127GK96_SHIFL,unreviewed,N-ethylmaleimide reductase,Shigella flexneri 4c,365,1617964
A0A127GKY1,A0A127GKY1_SHIFL,unreviewed,Tail assembly protein,Shigella flexneri 4c,123,1617964
A0A127GRL9,A0A127GRL9_SHIFL,unreviewed,Sulfatase,Shigella flexneri 4c,166,1617964
A0A127GTQ0,A0A127GTQ0_SHIFL,unreviewed,Transposase,Shigella flexneri 4c,161,1617964
A0A127GI84,A0A127GI84_SHIFL,unreviewed,Formate acetyltransferase,Shigella flexneri 4c,810,1617964
A0A127GNN8,A0A127GNN8_SHIFL,unreviewed,DNA mismatch repair protein MutS,Shigella flexneri 4c,853,1617964
A0A127GSM6,A0A127GSM6_SHIFL,unreviewed,Gluconate permease,Shigella flexneri 4c,447,1617964
A0A127GKT2,A0A127GKT2_SHIFL,unreviewed,PTS mannose transporter subunit IID,Shigella flexneri 4c,283,1617964
A0A127GPI4,A0A127GPI4_SHIFL,unreviewed,Permease,Shigella flexneri 4c,356,1617964
A0A127GU45,A0A127GU45_SHIFL,unreviewed,Uncharacterized protein,Shigella flexneri 4c,68,1617964
A0A127GV55,A0A127GV55_SHIFL,unreviewed,Transposase,Shigella flexneri 4c,220,1617964
A0A127GIV1,A0A127GIV1_SHIFL,unreviewed,Polysaccharide export protein Wza,Shigella flexneri 4c,379,1617964
A0A127GP92,A0A127GP92_SHIFL,unreviewed,Hemolysin,Shigella flexneri 4c,219,1617964
A0A127GTP7,A0A127GTP7_SHIFL,unreviewed,Hemolysin activation protein HecB,Shigella flexneri 4c,113,1617964
A0A127GJD6,A0A127GJD6_SHIFL,unreviewed,Ferritin (EC 1.16.3.2),Shigella flexneri 4c,165,1617964
A0A127GH06,A0A127GH06_SHIFL,unreviewed,Terminase,Shigella flexneri 4c,470,1617964
A0A127GPB6,A0A127GPB6_SHIFL,unreviewed,Uncharacterized protein,Shigella flexneri 4c,141,1617964
A0A127GSG6,A0A127GSG6_SHIFL,unreviewed,Sensor protein ZraS,Shigella flexneri 4c,458,1617964
A0A127GTP6,A0A127GTP6_SHIFL,unreviewed,"1,2-propanediol oxidoreductase",Shigella flexneri 4c,382,1617964
A0A127GQ07,A0A127GQ07_SHIFL,unreviewed,Uncharacterized protein,Shigella flexneri 4c,154,1617964
A0A127GV78,A0A127GV78_SHIFL,unreviewed,Protein kinase,Shigella flexneri 4c,196,1617964
A0A127GLG1,A0A127GLG1_SHIFL,unreviewed,UPF0056 membrane protein,Shigella flexneri 4c,215,1617964
A0A127GN02,A0A127GN02_SHIFL,unreviewed,Ethanolamine utilization protein,Shigella flexneri 4c,457,1617964
A0A127GKA5,A0A127GKA5_SHIFL,unreviewed,Lysozyme inhibitor,Shigella flexneri 4c,87,1617964
A0A127GKK9,A0A127GKK9_SHIFL,unreviewed,Uncharacterized protein,Shigella flexneri 4c,51,1617964
A0A127GPU6,A0A127GPU6_SHIFL,unreviewed,PTS system N-acetylgalactosamine-specific transporter subunit IIC,Shigella flexneri 4c,267,1617964
A0A127GQQ0,A0A127GQQ0_SHIFL,unreviewed,sn-glycerol-3-phosphate import ATP-binding protein UgpC (EC 3.6.3.20),Shigella flexneri 4c,295,1617964
A0A127GUT2,A0A127GUT2_SHIFL,unreviewed,Uncharacterized protein,Shigella flexneri 4c,79,1617964
A0A127GJ88,A0A127GJ88_SHIFL,unreviewed,Uncharacterized protein,Shigella flexneri 4c,401,1617964
A0A127GJK5,A0A127GJK5_SHIFL,unreviewed,High-affinity zinc transporter membrane component,Shigella flexneri 4c,261,1617964
A0A127GJV9,A0A127GJV9_SHIFL,unreviewed,NAD-dependent malic enzyme (NAD-ME) (EC 1.1.1.38),Shigella flexneri 4c,565,1617964
A0A127GP25,A0A127GP25_SHIFL,unreviewed,Tyrosine recombinase XerD,Shigella flexneri 4c,298,1617964
A0A127GQ20,A0A127GQ20_SHIFL,unreviewed,Uncharacterized protein,Shigella flexneri 4c,90,1617964
A0A127GUD4,A0A127GUD4_SHIFL,unreviewed,Dihydropteroate synthase (DHPS) (EC 2.5.1.15) (Dihydropteroate pyrophosphorylase),Shigella flexneri 4c,271,1617964
A0A127GKA9,A0A127GKA9_SHIFL,unreviewed,Pheromone autoinducer 2 transporter,Shigella flexneri 4c,344,1617964
A0A127GNU3,A0A127GNU3_SHIFL,unreviewed,Hydrogenase assembly chaperone,Shigella flexneri 4c,90,1617964
A0A127GQV7,A0A127GQV7_SHIFL,unreviewed,Transporter,Shigella flexneri 4c,423,1617964
A0A127GR45,A0A127GR45_SHIFL,unreviewed,2-amino-3-ketobutyrate coenzyme A ligase (AKB ligase) (EC 2.3.1.29) (Glycine acetyltransferase),Shigella flexneri 4c,398,1617964
A0A127GSH0,A0A127GSH0_SHIFL,unreviewed,UvrABC system protein A (UvrA protein) (Excinuclease ABC subunit A),Shigella flexneri 4c,940,1617964
A0A127GKC3,A0A127GKC3_SHIFL,unreviewed,Uncharacterized protein,Shigella flexneri 4c,304,1617964
A0A127GMQ3,A0A127GMQ3_SHIFL,unreviewed,Aquaporin Z,Shigella flexneri 4c,231,1617964
A0A127GPD9,A0A127GPD9_SHIFL,unreviewed,Putative pre-16S rRNA nuclease (EC 3.1.-.-),Shigella flexneri 4c,138,1617964
A0A127GUS8,A0A127GUS8_SHIFL,unreviewed,Uncharacterized protein,Shigella flexneri 4c,202,1617964
A0A127GN35,A0A127GN35_SHIFL,unreviewed,Ethanolamine utilization protein EutP,Shigella flexneri 4c,159,1617964
A0A127GRL8,A0A127GRL8_SHIFL,unreviewed,Ribosomal RNA small subunit methyltransferase G (EC 2.1.1.170) (16S rRNA 7-methylguanosine methyltransferase) (16S rRNA m7G methyltransferase),Shigella flexneri 4c,207,1617964
A0A127GUW1,A0A127GUW1_SHIFL,unreviewed,Uncharacterized protein,Shigella flexneri 4c,565,1617964
A0A127GV03,A0A127GV03_SHIFL,unreviewed,Transposase,Shigella flexneri 4c,399,1617964
A0A127GIA8,A0A127GIA8_SHIFL,unreviewed,Uncharacterized protein,Shigella flexneri 4c,600,1617964
A0A127GN86,A0A127GN86_SHIFL,unreviewed,3-phenylpropionate/cinnamic acid dioxygenase subunit beta (EC 1.14.12.19),Shigella flexneri 4c,172,1617964
A0A127GHC5,A0A127GHC5_SHIFL,unreviewed,Membrane protein,Shigella flexneri 4c,82,1617964
A0A127GJQ3,A0A127GJQ3_SHIFL,unreviewed,Membrane protein,Shigella flexneri 4c,219,1617964
A0A127GKQ5,A0A127GKQ5_SHIFL,unreviewed,Pyrimidine (Deoxy)nucleoside triphosphate pyrophosphohydrolase,Shigella flexneri 4c,135,1617964
A0A127GP11,A0A127GP11_SHIFL,unreviewed,Xanthine dehydrogenase,Shigella flexneri 4c,159,1617964
A0A127GPZ1,A0A127GPZ1_SHIFL,unreviewed,Phosphoglucosamine mutase (EC 5.4.2.10),Shigella flexneri 4c,445,1617964
A0A127GTC8,A0A127GTC8_SHIFL,unreviewed,4-hydroxyphenylacetate permease,Shigella flexneri 4c,451,1617964
A0A127GPY6,A0A127GPY6_SHIFL,unreviewed,General stress protein,Shigella flexneri 4c,172,1617964
