Entry,Entry name,Status,Protein names,Organism,Length,Organism ID
A0A1C1UK94,A0A1C1UK94_BRUML,unreviewed,Efflux transporter periplasmic adaptor subunit,Brucella melitensis,408,29459
A0A1B3S2Y2,A0A1B3S2Y2_BRUML,unreviewed,Uncharacterized protein,Brucella melitensis,83,29459
A0A0M2Y391,A0A0M2Y391_BRUML,unreviewed,Lipoprotein,Brucella melitensis,278,29459
A0A0M2Y4I5,A0A0M2Y4I5_BRUML,unreviewed,Lipoprotein-releasing system ATP-binding protein LolD (EC 3.6.3.-),Brucella melitensis,227,29459
A0A0M2Y756,A0A0M2Y756_BRUML,unreviewed,Phosphotyrosine protein phosphatase,Brucella melitensis,157,29459
A0A1B3RY01,A0A1B3RY01_BRUML,unreviewed,30S ribosomal protein S9,Brucella melitensis,158,29459
A0A1B3RY92,A0A1B3RY92_BRUML,unreviewed,Uracil-DNA glycosylase,Brucella melitensis,213,29459
A0A1B3S2E7,A0A1B3S2E7_BRUML,unreviewed,Crp/Fnr family transcriptional regulator,Brucella melitensis,232,29459
A0A0M2Y5N1,A0A0M2Y5N1_BRUML,unreviewed,MFS transporter,Brucella melitensis,394,29459
A0A0M2YBP7,A0A0M2YBP7_BRUML,unreviewed,Isoprenylcysteine carboxyl methyltransferase,Brucella melitensis,204,29459
A0A1B3RXJ5,A0A1B3RXJ5_BRUML,unreviewed,Penicillin-binding protein,Brucella melitensis,724,29459
A0A0M2Y1U6,A0A0M2Y1U6_BRUML,unreviewed,Nitrate ABC transporter ATP-binding protein,Brucella melitensis,255,29459
A0A1C1UQT4,A0A1C1UQT4_BRUML,unreviewed,Hybrid sensor histidine kinase/response regulator,Brucella melitensis,1171,29459
A0A1B3S269,A0A1B3S269_BRUML,unreviewed,Glucose/galactose MFS transporter,Brucella melitensis,412,29459
A0A1B3RYK6,A0A1B3RYK6_BRUML,unreviewed,Uncharacterized protein,Brucella melitensis,418,29459
A0A1B3S4S1,A0A1B3S4S1_BRUML,unreviewed,Uncharacterized protein,Brucella melitensis,93,29459
A0A1B3RY90,A0A1B3RY90_BRUML,unreviewed,Uncharacterized protein,Brucella melitensis,61,29459
A0A0M2Y6F5,A0A0M2Y6F5_BRUML,unreviewed,Alpha/beta hydrolase,Brucella melitensis,104,29459
A0A0M2Y8T3,A0A0M2Y8T3_BRUML,unreviewed,Uncharacterized protein,Brucella melitensis,135,29459
A0A1B3S0X1,A0A1B3S0X1_BRUML,unreviewed,Pantothenate kinase (EC 2.7.1.33) (Pantothenic acid kinase),Brucella melitensis,322,29459
A0A1C1VAT5,A0A1C1VAT5_BRUML,unreviewed,N-formylglutamate amidohydrolase,Brucella melitensis,265,29459
A0A1B3RWT4,A0A1B3RWT4_BRUML,unreviewed,Uncharacterized protein,Brucella melitensis,293,29459
A0A1B3S370,A0A1B3S370_BRUML,unreviewed,Amino acid dehydrogenase,Brucella melitensis,416,29459
A0A1B3S401,A0A1B3S401_BRUML,unreviewed,Peptide ABC transporter permease,Brucella melitensis,286,29459
A0A1C1UV23,A0A1C1UV23_BRUML,unreviewed,Amino acid dehydrogenase,Brucella melitensis,250,29459
A0A1B3RZM2,A0A1B3RZM2_BRUML,unreviewed,Glycosyl transferase family 1,Brucella melitensis,621,29459
A0A1B3RYI2,A0A1B3RYI2_BRUML,unreviewed,Uncharacterized protein,Brucella melitensis,73,29459
A0A0M2Y5U9,A0A0M2Y5U9_BRUML,unreviewed,Uracil-DNA glycosylase,Brucella melitensis,223,29459
A0A1C1V6X6,A0A1C1V6X6_BRUML,unreviewed,NAD(P) transhydrogenase subunit alpha,Brucella melitensis,433,29459
A0A0M2Y1A8,A0A0M2Y1A8_BRUML,unreviewed,Uncharacterized protein,Brucella melitensis,131,29459
A0A0M2Y2X6,A0A0M2Y2X6_BRUML,unreviewed,Nickel ABC transporter permease subunit NikB,Brucella melitensis,314,29459
A0A0M2Y672,A0A0M2Y672_BRUML,unreviewed,Uncharacterized protein,Brucella melitensis,164,29459
A0A0M2Y744,A0A0M2Y744_BRUML,unreviewed,Cell division topological specificity factor,Brucella melitensis,90,29459
A0A0M2Y970,A0A0M2Y970_BRUML,unreviewed,Deoxyuridine 5'-triphosphate nucleotidohydrolase (dUTPase) (EC 3.6.1.23) (dUTP pyrophosphatase),Brucella melitensis,157,29459
A0A1B3RW78,A0A1B3RW78_BRUML,unreviewed,Methylcrotonoyl-CoA carboxylase,Brucella melitensis,535,29459
A0A0M2Y7U1,A0A0M2Y7U1_BRUML,unreviewed,Methionine--tRNA ligase (EC 6.1.1.10) (Methionyl-tRNA synthetase) (MetRS),Brucella melitensis,515,29459
A0A0M2Y6Z0,A0A0M2Y6Z0_BRUML,unreviewed,AAA family ATPase,Brucella melitensis,270,29459
A0A0M2Y822,A0A0M2Y822_BRUML,unreviewed,Alkane 1-monooxygenase,Brucella melitensis,327,29459
A0A0M2Y8V2,A0A0M2Y8V2_BRUML,unreviewed,Hydroxyacylglutathione hydrolase (EC 3.1.2.6) (Glyoxalase II) (Glx II),Brucella melitensis,260,29459
A0A0M2YBM1,A0A0M2YBM1_BRUML,unreviewed,Acyl-phosphate glycerol 3-phosphate acyltransferase,Brucella melitensis,267,29459
A0A1B3RXE2,A0A1B3RXE2_BRUML,unreviewed,Biotin biosynthesis protein BioY,Brucella melitensis,199,29459
A0A1B3S002,A0A1B3S002_BRUML,unreviewed,Uncharacterized protein,Brucella melitensis,143,29459
A0A1B3S477,A0A1B3S477_BRUML,unreviewed,Glutathione-binding protein,Brucella melitensis,518,29459
A0A0M2Y3U4,A0A0M2Y3U4_BRUML,unreviewed,Thymidylate kinase (EC 2.7.4.9) (dTMP kinase),Brucella melitensis,214,29459
A0A0P6UFH7,A0A0P6UFH7_BRUML,unreviewed,Succinate dehydrogenase iron-sulfur subunit (EC 1.3.5.1),Brucella melitensis,259,29459
A0A1B3RWQ7,A0A1B3RWQ7_BRUML,unreviewed,DNA-binding protein,Brucella melitensis,72,29459
A0A1B3RY35,A0A1B3RY35_BRUML,unreviewed,NADH-quinone oxidoreductase subunit N (EC 1.6.5.11) (NADH dehydrogenase I subunit N) (NDH-1 subunit N),Brucella melitensis,478,29459
A0A1B3S166,A0A1B3S166_BRUML,unreviewed,Sulfate/thiosulfate import ATP-binding protein CysA (EC 3.6.3.25) (Sulfate-transporting ATPase),Brucella melitensis,386,29459
A0A0M2Y7J5,A0A0M2Y7J5_BRUML,unreviewed,GNAT family N-acetyltransferase,Brucella melitensis,138,29459
A0A0M2Y7Y9,A0A0M2Y7Y9_BRUML,unreviewed,Anhydro-N-acetylmuramic acid kinase (EC 2.7.1.170) (AnhMurNAc kinase),Brucella melitensis,373,29459
A0A0M2Y8V9,A0A0M2Y8V9_BRUML,unreviewed,UPF0309 protein BFS11_14400,Brucella melitensis,242,29459
A0A1B3RYH5,A0A1B3RYH5_BRUML,unreviewed,Uncharacterized protein,Brucella melitensis,158,29459
A0A1C1UIE9,A0A1C1UIE9_BRUML,unreviewed,Pseudouridine synthase (EC 5.4.99.-),Brucella melitensis,581,29459
A0A1B3S298,A0A1B3S298_BRUML,unreviewed,Enoyl-CoA hydratase,Brucella melitensis,261,29459
A0A0M2Y8H6,A0A0M2Y8H6_BRUML,unreviewed,LPS export ABC transporter permease LptG,Brucella melitensis,362,29459
A0A1B3RYY2,A0A1B3RYY2_BRUML,unreviewed,Cro/Cl family transcriptional regulator,Brucella melitensis,470,29459
A0A0M2Y876,A0A0M2Y876_BRUML,unreviewed,Uncharacterized protein,Brucella melitensis,146,29459
A0A1C1UKT5,A0A1C1UKT5_BRUML,unreviewed,ABC transporter permease,Brucella melitensis,289,29459
A0A0M2Y514,A0A0M2Y514_BRUML,unreviewed,AraC family transcriptional regulator,Brucella melitensis,279,29459
A0A0M2Y9L9,A0A0M2Y9L9_BRUML,unreviewed,Sugar ABC transporter permease,Brucella melitensis,334,29459
A0A0M2Y982,A0A0M2Y982_BRUML,unreviewed,Ribosomal silencing factor RsfS,Brucella melitensis,123,29459
A0A0M2YD02,A0A0M2YD02_BRUML,unreviewed,Ribonuclease PH (RNase PH) (EC 2.7.7.56) (tRNA nucleotidyltransferase),Brucella melitensis,238,29459
A0A0M2Y6Y9,A0A0M2Y6Y9_BRUML,unreviewed,ABC transporter permease,Brucella melitensis,401,29459
A0A0M2Y8H9,A0A0M2Y8H9_BRUML,unreviewed,Succinate--CoA ligase [ADP-forming] subunit beta (EC 6.2.1.5) (Succinyl-CoA synthetase subunit beta) (SCS-beta),Brucella melitensis,398,29459
A0A1B3S3W8,A0A1B3S3W8_BRUML,unreviewed,30S ribosomal protein S21,Brucella melitensis,75,29459
A0A0M2Y7H6,A0A0M2Y7H6_BRUML,unreviewed,Uncharacterized protein,Brucella melitensis,169,29459
A0A0M2Y8X2,A0A0M2Y8X2_BRUML,unreviewed,Protein-methionine-sulfoxide reductase heme-binding subunit MsrQ (Flavocytochrome MsrQ),Brucella melitensis,220,29459
A0A1B3RXN1,A0A1B3RXN1_BRUML,unreviewed,Electron transfer flavoprotein-ubiquinone oxidoreductase,Brucella melitensis,563,29459
A0A1B3S310,A0A1B3S310_BRUML,unreviewed,Antibiotic biosynthesis monooxygenase,Brucella melitensis,104,29459
A0A1C1UIL8,A0A1C1UIL8_BRUML,unreviewed,Nickel/cobalt efflux system,Brucella melitensis,367,29459
A0A1B3RWN1,A0A1B3RWN1_BRUML,unreviewed,Bifunctional hydroxymethylpyrimidine kinase/phosphomethylpyrimidine kinase,Brucella melitensis,291,29459
A0A0M2YCL7,A0A0M2YCL7_BRUML,unreviewed,Uncharacterized protein,Brucella melitensis,343,29459
A0A1B3RY69,A0A1B3RY69_BRUML,unreviewed,Aspartic protease,Brucella melitensis,234,29459
A0A1B3S2K4,A0A1B3S2K4_BRUML,unreviewed,Uncharacterized protein,Brucella melitensis,132,29459
A0A1C1UUJ2,A0A1C1UUJ2_BRUML,unreviewed,Alpha/beta hydrolase,Brucella melitensis,81,29459
A0A0M2Y4U5,A0A0M2Y4U5_BRUML,unreviewed,RNA polymerase subunit sigma-24,Brucella melitensis,170,29459
A0A1B3S3B2,A0A1B3S3B2_BRUML,unreviewed,"3D-(3,5/4)-trihydroxycyclohexane-1,2-dione acylhydrolase (Decyclizing)",Brucella melitensis,607,29459
A0A0P6TQU9,A0A0P6TQU9_BRUML,unreviewed,Uncharacterized protein,Brucella melitensis,216,29459
A0A0M2Y7F1,A0A0M2Y7F1_BRUML,unreviewed,TetR family transcriptional regulator,Brucella melitensis,213,29459
A0A0M2Y3Y5,A0A0M2Y3Y5_BRUML,unreviewed,Peptide ABC transporter permease,Brucella melitensis,218,29459
A0A0M2Y485,A0A0M2Y485_BRUML,unreviewed,NADH:ubiquinone oxidoreductase subunit J,Brucella melitensis,205,29459
A0A0M2YAH2,A0A0M2YAH2_BRUML,unreviewed,Protein translocase subunit SecY,Brucella melitensis,446,29459
A0A0P6UMN2,A0A0P6UMN2_BRUML,unreviewed,Inositol monophosphatase,Brucella melitensis,275,29459
A0A0M2Y5T5,A0A0M2Y5T5_BRUML,unreviewed,Tyrosine protein phosphatase,Brucella melitensis,169,29459
A0A0M2Y8N2,A0A0M2Y8N2_BRUML,unreviewed,Patatin,Brucella melitensis,293,29459
A0A0M2YCQ6,A0A0M2YCQ6_BRUML,unreviewed,CarD family transcriptional regulator,Brucella melitensis,191,29459
A0A1B3RX23,A0A1B3RX23_BRUML,unreviewed,Uncharacterized protein,Brucella melitensis,80,29459
A0A1B3RZL9,A0A1B3RZL9_BRUML,unreviewed,N-acetylmuramoyl-L-alanine amidase,Brucella melitensis,268,29459
A0A1C1ULB6,A0A1C1ULB6_BRUML,unreviewed,ABC transporter permease,Brucella melitensis,311,29459
A0A0M2Y3R8,A0A0M2Y3R8_BRUML,unreviewed,Nickel import ATP-binding protein NikD (EC 3.6.3.24),Brucella melitensis,262,29459
A0A0M2YBU0,A0A0M2YBU0_BRUML,unreviewed,TIGR00701 family protein,Brucella melitensis,178,29459
A0A0M2YC22,A0A0M2YC22_BRUML,unreviewed,Uncharacterized protein,Brucella melitensis,323,29459
A0A1C1UHB9,A0A1C1UHB9_BRUML,unreviewed,Aminotransferase,Brucella melitensis,427,29459
A0A1B3RYA0,A0A1B3RYA0_BRUML,unreviewed,Chromosome segregation protein ScpA,Brucella melitensis,283,29459
A0A1B3S0S7,A0A1B3S0S7_BRUML,unreviewed,Shikimate kinase (SK) (EC 2.7.1.71),Brucella melitensis,200,29459
A0A1B3RX71,A0A1B3RX71_BRUML,unreviewed,Uncharacterized protein,Brucella melitensis,172,29459
A0A1B3RX18,A0A1B3RX18_BRUML,unreviewed,Cysteine desulfurase,Brucella melitensis,417,29459
A0A0M2Y7D1,A0A0M2Y7D1_BRUML,unreviewed,Uncharacterized protein,Brucella melitensis,420,29459
A0A1C1UZ81,A0A1C1UZ81_BRUML,unreviewed,Glycosyl transferase,Brucella melitensis,410,29459
A0A0M2Y9L2,A0A0M2Y9L2_BRUML,unreviewed,Ribosomal RNA large subunit methyltransferase H (EC 2.1.1.177) (23S rRNA (pseudouridine1915-N3)-methyltransferase) (23S rRNA m3Psi1915 methyltransferase) (rRNA (pseudouridine-N3-)-methyltransferase RlmH),Brucella melitensis,174,29459
A0A0M2YBG2,A0A0M2YBG2_BRUML,unreviewed,Lactoylglutathione lyase,Brucella melitensis,57,29459
A0A0M2YDX6,A0A0M2YDX6_BRUML,unreviewed,Histidinol-phosphate aminotransferase (EC 2.6.1.9) (Imidazole acetol-phosphate transaminase),Brucella melitensis,368,29459
A0A1B3RXW5,A0A1B3RXW5_BRUML,unreviewed,Uncharacterized protein,Brucella melitensis,339,29459
A0A1B3S333,A0A1B3S333_BRUML,unreviewed,Phosphatidylcholine synthase (PC synthase) (PCS) (EC 2.7.8.24) (CDP-diglyceride-choline O-phosphatidyltransferase),Brucella melitensis,276,29459
A0A0M2Y7F8,A0A0M2Y7F8_BRUML,unreviewed,LysR family transcriptional regulator,Brucella melitensis,306,29459
A0A0M2Y974,A0A0M2Y974_BRUML,unreviewed,Imidazoleglycerol-phosphate dehydratase (IGPD) (EC 4.2.1.19),Brucella melitensis,202,29459
A0A0M2Y3P6,A0A0M2Y3P6_BRUML,unreviewed,Uncharacterized protein,Brucella melitensis,99,29459
A0A0M2Y5B3,A0A0M2Y5B3_BRUML,unreviewed,Transposase,Brucella melitensis,122,29459
A0A0M2YAZ0,A0A0M2YAZ0_BRUML,unreviewed,Uncharacterized protein,Brucella melitensis,60,29459
A0A0M2YDM6,A0A0M2YDM6_BRUML,unreviewed,50S ribosomal protein L20,Brucella melitensis,134,29459
A0A1B3RZ85,A0A1B3RZ85_BRUML,unreviewed,Cobalamin biosynthesis protein CobW,Brucella melitensis,349,29459
A0A0M2YC66,A0A0M2YC66_BRUML,unreviewed,Antibiotic biosynthesis monooxygenase,Brucella melitensis,120,29459
A0A1B3RXA4,A0A1B3RXA4_BRUML,unreviewed,Alkyl hydroperoxide reductase,Brucella melitensis,161,29459
A0A1B3S0H0,A0A1B3S0H0_BRUML,unreviewed,Cell division protein FtsK,Brucella melitensis,817,29459
A0A0M2Y6M9,A0A0M2Y6M9_BRUML,unreviewed,50S ribosomal protein L23,Brucella melitensis,97,29459
A0A1B3RY88,A0A1B3RY88_BRUML,unreviewed,Peptidase M24,Brucella melitensis,432,29459
A0A0M2Y2J8,A0A0M2Y2J8_BRUML,unreviewed,Lipase,Brucella melitensis,391,29459
A0A0M2Y955,A0A0M2Y955_BRUML,unreviewed,RNA polymerase,Brucella melitensis,75,29459
A0A0M2Y8R9,A0A0M2Y8R9_BRUML,unreviewed,RNA polymerase sigma factor,Brucella melitensis,190,29459
A0A1B3RXN5,A0A1B3RXN5_BRUML,unreviewed,Porin,Brucella melitensis,367,29459
A0A1B3RXZ9,A0A1B3RXZ9_BRUML,unreviewed,3-oxoacyl-[acyl-carrier-protein] synthase 3 (EC 2.3.1.180) (3-oxoacyl-[acyl-carrier-protein] synthase III) (Beta-ketoacyl-ACP synthase III) (KAS III),Brucella melitensis,323,29459
A0A1B3S201,A0A1B3S201_BRUML,unreviewed,LysR family transcriptional regulator,Brucella melitensis,297,29459
A0A0M2Y5R3,A0A0M2Y5R3_BRUML,unreviewed,Transcriptional regulator,Brucella melitensis,296,29459
A0A1B3RXV6,A0A1B3RXV6_BRUML,unreviewed,Uncharacterized protein,Brucella melitensis,288,29459
A0A1B3RYH0,A0A1B3RYH0_BRUML,unreviewed,Acetylmuramidase,Brucella melitensis,252,29459
A0A0M2Y1X3,A0A0M2Y1X3_BRUML,unreviewed,Uncharacterized protein,Brucella melitensis,57,29459
A0A0M2YE99,A0A0M2YE99_BRUML,unreviewed,Transcriptional regulator,Brucella melitensis,221,29459
A0A0P6TWJ3,A0A0P6TWJ3_BRUML,unreviewed,Peptide-binding protein,Brucella melitensis,232,29459
A0A1B3S0C7,A0A1B3S0C7_BRUML,unreviewed,Uncharacterized protein,Brucella melitensis,449,29459
A0A1B3S2I9,A0A1B3S2I9_BRUML,unreviewed,Peptidase S58,Brucella melitensis,368,29459
A0A1C1V1N0,A0A1C1V1N0_BRUML,unreviewed,Aminotransferase,Brucella melitensis,310,29459
A0A0M2Y4D4,A0A0M2Y4D4_BRUML,unreviewed,2-octaprenyl-6-methoxyphenyl hydroxylase,Brucella melitensis,414,29459
A0A1B3RY45,A0A1B3RY45_BRUML,unreviewed,Glutathione S-transferase,Brucella melitensis,215,29459
A0A1B3RWD5,A0A1B3RWD5_BRUML,unreviewed,Protein tyrosine phosphatase,Brucella melitensis,67,29459
A0A1B3RX59,A0A1B3RX59_BRUML,unreviewed,6-O-methylguanine DNA methyltransferase,Brucella melitensis,361,29459
A0A0M2Y9D8,A0A0M2Y9D8_BRUML,unreviewed,Uncharacterized protein,Brucella melitensis,61,29459
A0A1B3RYM0,A0A1B3RYM0_BRUML,unreviewed,RNA helicase,Brucella melitensis,535,29459
A0A0M2Y6A7,A0A0M2Y6A7_BRUML,unreviewed,"3,4-dihydroxy-2-butanone 4-phosphate synthase (DHBP synthase) (EC 4.1.99.12)",Brucella melitensis,371,29459
A0A0M2YB08,A0A0M2YB08_BRUML,unreviewed,Sugar ABC transporter ATP-binding protein,Brucella melitensis,363,29459
A0A1B3RXM4,A0A1B3RXM4_BRUML,unreviewed,Uncharacterized protein,Brucella melitensis,703,29459
A0A1B3RZL5,A0A1B3RZL5_BRUML,unreviewed,Glutamyl-tRNA amidotransferase,Brucella melitensis,150,29459
A0A1B3RX27,A0A1B3RX27_BRUML,unreviewed,Nitrogen fixation protein FixI,Brucella melitensis,752,29459
A0A1B3S0A6,A0A1B3S0A6_BRUML,unreviewed,Helicase,Brucella melitensis,1028,29459
A0A1B3S4F4,A0A1B3S4F4_BRUML,unreviewed,"Homoprotocatechuate degradation operon regulator, HpaR",Brucella melitensis,163,29459
A0A0M2YEU4,A0A0M2YEU4_BRUML,unreviewed,Branched-chain amino acid ABC transporter ATP-binding protein,Brucella melitensis,440,29459
A0A0M2Y7N6,A0A0M2Y7N6_BRUML,unreviewed,Sarcosine oxidase subunit gamma,Brucella melitensis,184,29459
A0A0M2Y6W2,A0A0M2Y6W2_BRUML,unreviewed,Triosephosphate isomerase (TIM) (TPI) (EC 5.3.1.1) (Triose-phosphate isomerase),Brucella melitensis,254,29459
A0A1B3RWM9,A0A1B3RWM9_BRUML,unreviewed,Diguanylate phosphodiesterase,Brucella melitensis,703,29459
A0A1C1UZJ8,A0A1C1UZJ8_BRUML,unreviewed,Trigger factor (TF) (EC 5.2.1.8) (PPIase),Brucella melitensis,485,29459
A0A1B3RY89,A0A1B3RY89_BRUML,unreviewed,Deoxyguanosinetriphosphate triphosphohydrolase-like protein,Brucella melitensis,402,29459
A0A1B3RWT8,A0A1B3RWT8_BRUML,unreviewed,UDP-N-acetylglucosamine 1-carboxyvinyltransferase (EC 2.5.1.7) (Enoylpyruvate transferase) (UDP-N-acetylglucosamine enolpyruvyl transferase) (EPT),Brucella melitensis,429,29459
A0A1B3S2H7,A0A1B3S2H7_BRUML,unreviewed,ABC transporter permease,Brucella melitensis,391,29459
A0A0M2YAL4,A0A0M2YAL4_BRUML,unreviewed,A/G-specific adenine glycosylase,Brucella melitensis,358,29459
A0A1B3RXB3,A0A1B3RXB3_BRUML,unreviewed,Threonine synthase,Brucella melitensis,463,29459
A0A1B3RYZ6,A0A1B3RYZ6_BRUML,unreviewed,HIT family hydrolase,Brucella melitensis,140,29459
A0A1B3S489,A0A1B3S489_BRUML,unreviewed,Antibiotic transporter,Brucella melitensis,290,29459
A0A1B3S3T9,A0A1B3S3T9_BRUML,unreviewed,6-O-methylguanine DNA methyltransferase,Brucella melitensis,350,29459
A0A0M2Y7S1,A0A0M2Y7S1_BRUML,unreviewed,Dipeptide epimerase,Brucella melitensis,326,29459
A0A0M2YBQ5,A0A0M2YBQ5_BRUML,unreviewed,Glutathione S-transferase,Brucella melitensis,203,29459
A0A0M2Y7U4,A0A0M2Y7U4_BRUML,unreviewed,Acetyl/propionyl-CoA carboxylase subuit alpha,Brucella melitensis,667,29459
A0A0M2YCT9,A0A0M2YCT9_BRUML,unreviewed,Uncharacterized protein,Brucella melitensis,213,29459
A0A0M2Y7D4,A0A0M2Y7D4_BRUML,unreviewed,3-oxoacyl-ACP reductase,Brucella melitensis,252,29459
A0A0M2Y9C3,A0A0M2Y9C3_BRUML,unreviewed,ABC transporter,Brucella melitensis,681,29459
A0A0P6T5S7,A0A0P6T5S7_BRUML,unreviewed,Molybdenum cofactor biosysynthesis protein,Brucella melitensis,242,29459
A0A0P7HA39,A0A0P7HA39_BRUML,unreviewed,Carnitine dehydratase,Brucella melitensis,405,29459
A0A0M2Y5P7,A0A0M2Y5P7_BRUML,unreviewed,Polyprenyl synthetase,Brucella melitensis,338,29459
A0A0M2Y6R5,A0A0M2Y6R5_BRUML,unreviewed,Uncharacterized protein,Brucella melitensis,244,29459
A0A0M2Y3M0,A0A0M2Y3M0_BRUML,unreviewed,Uncharacterized protein,Brucella melitensis,134,29459
A0A0M2Y7N4,A0A0M2Y7N4_BRUML,unreviewed,Alpha/beta hydrolase,Brucella melitensis,256,29459
A0A1B3RWI7,A0A1B3RWI7_BRUML,unreviewed,Bifunctional uridylyltransferase/uridylyl-removing enzyme (UTase/UR) (Bifunctional [protein-PII] modification enzyme) (Bifunctional nitrogen sensor protein) [Includes: [Protein-PII] uridylyltransferase (PII uridylyltransferase) (UTase) (EC 2.7.7.59); [Protein-PII]-UMP uridylyl-removing enzyme (UR) (EC 3.1.4.-)],Brucella melitensis,934,29459
A0A1B3RZP5,A0A1B3RZP5_BRUML,unreviewed,Uncharacterized protein,Brucella melitensis,107,29459
A0A0M2Y555,A0A0M2Y555_BRUML,unreviewed,Hemolysin,Brucella melitensis,253,29459
A0A0M2Y3U0,A0A0M2Y3U0_BRUML,unreviewed,Probable protein kinase UbiB (EC 2.7.-.-),Brucella melitensis,527,29459
A0A0M2Y9A8,A0A0M2Y9A8_BRUML,unreviewed,Tyrosine recombinase XerD,Brucella melitensis,307,29459
A0A1C1UQZ4,A0A1C1UQZ4_BRUML,unreviewed,Aldehyde dehydrogenase,Brucella melitensis,481,29459
A0A1B3RXZ0,A0A1B3RXZ0_BRUML,unreviewed,DNA topoisomerase 4 subunit A (EC 5.99.1.3) (Topoisomerase IV subunit A),Brucella melitensis,770,29459
A0A1B3S1P4,A0A1B3S1P4_BRUML,unreviewed,ATPase,Brucella melitensis,387,29459
A0A1B3S4G6,A0A1B3S4G6_BRUML,unreviewed,RNA polymerase subunit sigma,Brucella melitensis,211,29459
A0A0M2Y4M0,A0A0M2Y4M0_BRUML,unreviewed,Two-component system response regulator,Brucella melitensis,227,29459
A0A1B3S0F7,A0A1B3S0F7_BRUML,unreviewed,MFS transporter,Brucella melitensis,412,29459
A0A0M2Y2A4,A0A0M2Y2A4_BRUML,unreviewed,MFS transporter,Brucella melitensis,469,29459
A0A1C1V040,A0A1C1V040_BRUML,unreviewed,Multidrug transporter,Brucella melitensis,105,29459
A0A0M2Y6W7,A0A0M2Y6W7_BRUML,unreviewed,Cell division protein,Brucella melitensis,109,29459
A0A0M2YAQ7,A0A0M2YAQ7_BRUML,unreviewed,DNA repair protein RadA,Brucella melitensis,467,29459
A0A0M2Y642,A0A0M2Y642_BRUML,unreviewed,Isocitrate lyase,Brucella melitensis,429,29459
A0A0P6TLG8,A0A0P6TLG8_BRUML,unreviewed,Sulfate ABC transporter permease subunit CysW,Brucella melitensis,276,29459
A0A1B3RXC8,A0A1B3RXC8_BRUML,unreviewed,Diguanylate phosphodiesterase,Brucella melitensis,544,29459
A0A1B3RY78,A0A1B3RY78_BRUML,unreviewed,Exopolysaccharide production negative regulator,Brucella melitensis,267,29459
A0A1B3S0M5,A0A1B3S0M5_BRUML,unreviewed,Arginase,Brucella melitensis,337,29459
A0A1B3S2K6,A0A1B3S2K6_BRUML,unreviewed,RND transporter,Brucella melitensis,1074,29459
A0A1B3S2I6,A0A1B3S2I6_BRUML,unreviewed,Glutelin,Brucella melitensis,166,29459
A0A0M2Y694,A0A0M2Y694_BRUML,unreviewed,Colicin V synthesis protein,Brucella melitensis,192,29459
A0A0M2YB28,A0A0M2YB28_BRUML,unreviewed,Thiazole synthase (EC 2.8.1.10),Brucella melitensis,256,29459
A0A1B3RY51,A0A1B3RY51_BRUML,unreviewed,NADH-quinone oxidoreductase subunit E,Brucella melitensis,237,29459
A0A1B3S3I4,A0A1B3S3I4_BRUML,unreviewed,Uncharacterized protein,Brucella melitensis,67,29459
A0A0M2Y7P3,A0A0M2Y7P3_BRUML,unreviewed,Invasion associated locus B family protein,Brucella melitensis,205,29459
A0A0M2Y9S6,A0A0M2Y9S6_BRUML,unreviewed,Coenzyme A pyrophosphatase,Brucella melitensis,207,29459
A0A0M2Y2E9,A0A0M2Y2E9_BRUML,unreviewed,Glycine/betaine ABC transporter,Brucella melitensis,301,29459
A0A0M2Y3R4,A0A0M2Y3R4_BRUML,unreviewed,Peptide deformylase (PDF) (EC 3.5.1.88) (Polypeptide deformylase),Brucella melitensis,175,29459
A0A0M2Y6Z6,A0A0M2Y6Z6_BRUML,unreviewed,Choline ABC transporter permease subunit,Brucella melitensis,278,29459
A0A0P6U543,A0A0P6U543_BRUML,unreviewed,CTP synthase (EC 6.3.4.2) (Cytidine 5'-triphosphate synthase) (Cytidine triphosphate synthetase) (CTP synthetase) (CTPS) (UTP--ammonia ligase),Brucella melitensis,542,29459
A0A1C1URJ3,A0A1C1URJ3_BRUML,unreviewed,DNA topoisomerase 1 (EC 5.99.1.2) (DNA topoisomerase I),Brucella melitensis,877,29459
A0A0M2Y479,A0A0M2Y479_BRUML,unreviewed,Uncharacterized protein,Brucella melitensis,126,29459
A0A1B3S224,A0A1B3S224_BRUML,unreviewed,Flagellar motor switch protein FliG,Brucella melitensis,148,29459
A0A1C1VKC6,A0A1C1VKC6_BRUML,unreviewed,Dihydroxy-acid dehydratase (DAD) (EC 4.2.1.9),Brucella melitensis,611,29459
A0A0M2Y226,A0A0M2Y226_BRUML,unreviewed,Molecular chaperone,Brucella melitensis,156,29459
A0A0M2Y8E8,A0A0M2Y8E8_BRUML,unreviewed,DNA-binding protein,Brucella melitensis,173,29459
A0A0M2YCB9,A0A0M2YCB9_BRUML,unreviewed,Uncharacterized protein,Brucella melitensis,271,29459
A0A0M2YBV3,A0A0M2YBV3_BRUML,unreviewed,UDP-N-acetylenolpyruvoylglucosamine reductase (EC 1.3.1.98) (UDP-N-acetylmuramate dehydrogenase),Brucella melitensis,322,29459
A0A1B3S327,A0A1B3S327_BRUML,unreviewed,"dTDP-glucose 4,6-dehydratase",Brucella melitensis,198,29459
