Entry,Entry name,Status,Protein names,Organism,Length,Organism ID
A0A0H3M8X1,A0A0H3M8X1_MYCBP,unreviewed,Hypothetical alanine rich protein,Mycobacterium bovis (strain BCG / Pasteur 1173P2),97,410289
A0A0H3M2P5,A0A0H3M2P5_MYCBP,unreviewed,MCE-family protein mce1B,Mycobacterium bovis (strain BCG / Pasteur 1173P2),346,410289
A0A0H3MA69,A0A0H3MA69_MYCBP,unreviewed,Uncharacterized protein,Mycobacterium bovis (strain BCG / Pasteur 1173P2),119,410289
A0A0H3M9M8,A0A0H3M9M8_MYCBP,unreviewed,Uncharacterized protein,Mycobacterium bovis (strain BCG / Pasteur 1173P2),137,410289
A0A0H3MDJ0,A0A0H3MDJ0_MYCBP,unreviewed,Uncharacterized protein,Mycobacterium bovis (strain BCG / Pasteur 1173P2),234,410289
A0A0H3MBX6,A0A0H3MBX6_MYCBP,unreviewed,Probable conserved membrane protein mmpS3,Mycobacterium bovis (strain BCG / Pasteur 1173P2),299,410289
A0A0H3M3X6,A0A0H3M3X6_MYCBP,unreviewed,Uncharacterized protein,Mycobacterium bovis (strain BCG / Pasteur 1173P2),157,410289
A0A0H3M6X2,A0A0H3M6X2_MYCBP,unreviewed,Cytochrome P450 121 CYP121 (EC 1.14.-.-),Mycobacterium bovis (strain BCG / Pasteur 1173P2),396,410289
A0A0H3MCU0,A0A0H3MCU0_MYCBP,unreviewed,Probable primosomal protein N' (EC 3.6.4.-) (ATP-dependent helicase PriA),Mycobacterium bovis (strain BCG / Pasteur 1173P2),655,410289
A0A0H3M3M5,A0A0H3M3M5_MYCBP,unreviewed,Uncharacterized protein,Mycobacterium bovis (strain BCG / Pasteur 1173P2),160,410289
A0A0H3M786,A0A0H3M786_MYCBP,unreviewed,Probable aminotransferase (EC 2.6.1.-),Mycobacterium bovis (strain BCG / Pasteur 1173P2),390,410289
A0A0H3M8J8,A0A0H3M8J8_MYCBP,unreviewed,Methoxy mycolic acid synthase 1 mmaA1 (EC 2.1.1.-),Mycobacterium bovis (strain BCG / Pasteur 1173P2),286,410289
A0A0H3MEB0,A0A0H3MEB0_MYCBP,unreviewed,Two component sensory transduction histidine kinase mtrB (EC 2.7.3.-),Mycobacterium bovis (strain BCG / Pasteur 1173P2),567,410289
A0A0H3M2J4,A0A0H3M2J4_MYCBP,unreviewed,PE-PGRS family protein,Mycobacterium bovis (strain BCG / Pasteur 1173P2),496,410289
A0A0H3M4V8,A0A0H3M4V8_MYCBP,unreviewed,Probable conserved ATP-binding protein ABC transporter,Mycobacterium bovis (strain BCG / Pasteur 1173P2),266,410289
A0A0H3MEB3,A0A0H3MEB3_MYCBP,unreviewed,Uncharacterized protein,Mycobacterium bovis (strain BCG / Pasteur 1173P2),454,410289
A0A0H3M2G3,A0A0H3M2G3_MYCBP,unreviewed,Possible lipoprotein lpqQ,Mycobacterium bovis (strain BCG / Pasteur 1173P2),214,410289
A0A0H3MA94,A0A0H3MA94_MYCBP,unreviewed,Probable riboflavin synthase alpha chain ribC (EC 2.5.1.9),Mycobacterium bovis (strain BCG / Pasteur 1173P2),201,410289
A0A0H3M1D6,A0A0H3M1D6_MYCBP,unreviewed,Uncharacterized protein,Mycobacterium bovis (strain BCG / Pasteur 1173P2),251,410289
A0A0H3M380,A0A0H3M380_MYCBP,unreviewed,Chaperone protein DnaJ,Mycobacterium bovis (strain BCG / Pasteur 1173P2),395,410289
A0A0H3M264,A0A0H3M264_MYCBP,unreviewed,Probable lipoprotein aminopeptidase lpqL (EC 3.4.11.-),Mycobacterium bovis (strain BCG / Pasteur 1173P2),500,410289
A0A0H3MA06,A0A0H3MA06_MYCBP,unreviewed,Possible oxidoreductase (EC 1.-.-.-),Mycobacterium bovis (strain BCG / Pasteur 1173P2),748,410289
A0A0H3M7E2,A0A0H3M7E2_MYCBP,unreviewed,PPE family protein,Mycobacterium bovis (strain BCG / Pasteur 1173P2),394,410289
A0A0H3M2G2,A0A0H3M2G2_MYCBP,unreviewed,Possible conserved membrane protein,Mycobacterium bovis (strain BCG / Pasteur 1173P2),300,410289
A0A0H3M387,A0A0H3M387_MYCBP,unreviewed,Probable conserved integral membrane protein,Mycobacterium bovis (strain BCG / Pasteur 1173P2),259,410289
A0A0H3M5F9,A0A0H3M5F9_MYCBP,unreviewed,Possible exported protein,Mycobacterium bovis (strain BCG / Pasteur 1173P2),359,410289
A0A0H3M8A5,A0A0H3M8A5_MYCBP,unreviewed,Probable NADH dehydrogenase I (Chain E) nuoE (EC 1.6.5.3),Mycobacterium bovis (strain BCG / Pasteur 1173P2),252,410289
A0A0H3MC83,A0A0H3MC83_MYCBP,unreviewed,Conserved hypothetical alanine and glycine rich protein,Mycobacterium bovis (strain BCG / Pasteur 1173P2),460,410289
A0A0H3MJ74,A0A0H3MJ74_MYCBP,unreviewed,Putative short-chain type dehydrogenase/reductase (EC 1.-.-.-),Mycobacterium bovis (strain BCG / Pasteur 1173P2),254,410289
A0A0H3M4P5,A0A0H3M4P5_MYCBP,unreviewed,Probable monoxygenase (EC 1.14.13.-),Mycobacterium bovis (strain BCG / Pasteur 1173P2),492,410289
A0A0H3M8I3,A0A0H3M8I3_MYCBP,unreviewed,Ribonuclease VapC (RNase VapC) (EC 3.1.-.-) (Toxin VapC),Mycobacterium bovis (strain BCG / Pasteur 1173P2),131,410289
A0A0H3MAB6,A0A0H3MAB6_MYCBP,unreviewed,Uncharacterized protein,Mycobacterium bovis (strain BCG / Pasteur 1173P2),246,410289
A0A0H3MDN6,A0A0H3MDN6_MYCBP,unreviewed,Uncharacterized protein,Mycobacterium bovis (strain BCG / Pasteur 1173P2),245,410289
A0A0H3MDU3,A0A0H3MDU3_MYCBP,unreviewed,Uncharacterized protein,Mycobacterium bovis (strain BCG / Pasteur 1173P2),304,410289
A0A0H3M8K9,A0A0H3M8K9_MYCBP,unreviewed,Ribonuclease VapC (RNase VapC) (EC 3.1.-.-) (Toxin VapC),Mycobacterium bovis (strain BCG / Pasteur 1173P2),145,410289
A0A0H3M4U6,A0A0H3M4U6_MYCBP,unreviewed,Succinate--CoA ligase [ADP-forming] subunit alpha (EC 6.2.1.5) (Succinyl-CoA synthetase subunit alpha) (SCS-alpha),Mycobacterium bovis (strain BCG / Pasteur 1173P2),303,410289
A0A0H3M7X5,A0A0H3M7X5_MYCBP,unreviewed,Uncharacterized protein,Mycobacterium bovis (strain BCG / Pasteur 1173P2),134,410289
A0A0H3MB98,A0A0H3MB98_MYCBP,unreviewed,Uncharacterized protein,Mycobacterium bovis (strain BCG / Pasteur 1173P2),222,410289
A0A0H3ME73,A0A0H3ME73_MYCBP,unreviewed,Possible dehydrogenase [second part] (EC 1.1.-.-),Mycobacterium bovis (strain BCG / Pasteur 1173P2),234,410289
A0A0H3M1K8,A0A0H3M1K8_MYCBP,unreviewed,Uncharacterized protein,Mycobacterium bovis (strain BCG / Pasteur 1173P2),352,410289
A0A0H3M943,A0A0H3M943_MYCBP,unreviewed,Probable conserved integral membrane protein,Mycobacterium bovis (strain BCG / Pasteur 1173P2),222,410289
A0A0H3MFY9,A0A0H3MFY9_MYCBP,unreviewed,Possible conserved membrane protein [second part],Mycobacterium bovis (strain BCG / Pasteur 1173P2),561,410289
A0A0H3M268,A0A0H3M268_MYCBP,unreviewed,Possible arylsulfatase atsA (EC 3.1.6.1),Mycobacterium bovis (strain BCG / Pasteur 1173P2),787,410289
A0A0H3M395,A0A0H3M395_MYCBP,unreviewed,Uncharacterized protein,Mycobacterium bovis (strain BCG / Pasteur 1173P2),78,410289
A0A0H3M698,A0A0H3M698_MYCBP,unreviewed,Uncharacterized protein,Mycobacterium bovis (strain BCG / Pasteur 1173P2),162,410289
A0A0H3MA24,A0A0H3MA24_MYCBP,unreviewed,Integral membrane indolylacetylinositol arabinosyltransferase embC (EC 2.4.2.34),Mycobacterium bovis (strain BCG / Pasteur 1173P2),1094,410289
A0A0H3MFT0,A0A0H3MFT0_MYCBP,unreviewed,Possible resolvase,Mycobacterium bovis (strain BCG / Pasteur 1173P2),203,410289
A0A0H3MDR6,A0A0H3MDR6_MYCBP,unreviewed,Probable transcriptional regulatory protein,Mycobacterium bovis (strain BCG / Pasteur 1173P2),233,410289
A0A0H3MGE2,A0A0H3MGE2_MYCBP,unreviewed,Possible alanine rich oxidoreductase (EC 1.-.-.-),Mycobacterium bovis (strain BCG / Pasteur 1173P2),344,410289
A0A0H3MFN0,A0A0H3MFN0_MYCBP,unreviewed,Possible aminotransferase (EC 2.6.1.-),Mycobacterium bovis (strain BCG / Pasteur 1173P2),398,410289
A0A0H3M8Q1,A0A0H3M8Q1_MYCBP,unreviewed,PE-PGRS family protein,Mycobacterium bovis (strain BCG / Pasteur 1173P2),797,410289
A0A0H3MHY8,A0A0H3MHY8_MYCBP,unreviewed,Possible transposase,Mycobacterium bovis (strain BCG / Pasteur 1173P2),234,410289
A0A0H3M611,A0A0H3M611_MYCBP,unreviewed,Uncharacterized protein,Mycobacterium bovis (strain BCG / Pasteur 1173P2),136,410289
A0A0H3M9N2,A0A0H3M9N2_MYCBP,unreviewed,Uncharacterized protein,Mycobacterium bovis (strain BCG / Pasteur 1173P2),256,410289
A0A0H3M8G1,A0A0H3M8G1_MYCBP,unreviewed,Uncharacterized protein,Mycobacterium bovis (strain BCG / Pasteur 1173P2),231,410289
A0A0H3MAC3,A0A0H3MAC3_MYCBP,unreviewed,Isoniazid inductible gene protein iniB,Mycobacterium bovis (strain BCG / Pasteur 1173P2),479,410289
A0A0H3MBK3,A0A0H3MBK3_MYCBP,unreviewed,"7,8-dihydroneopterin aldolase (EC 4.1.2.25)",Mycobacterium bovis (strain BCG / Pasteur 1173P2),133,410289
A0A0H3M2W1,A0A0H3M2W1_MYCBP,unreviewed,Putative oxidoreductase (EC 1.-.-.-),Mycobacterium bovis (strain BCG / Pasteur 1173P2),162,410289
A0A0H3M516,A0A0H3M516_MYCBP,unreviewed,Probable glycosyltransferase (EC 2.4.1.-),Mycobacterium bovis (strain BCG / Pasteur 1173P2),414,410289
A0A0H3MA02,A0A0H3MA02_MYCBP,unreviewed,Probable conserved integral membrane protein,Mycobacterium bovis (strain BCG / Pasteur 1173P2),413,410289
A0A0H3M2U9,A0A0H3M2U9_MYCBP,unreviewed,Uncharacterized protein,Mycobacterium bovis (strain BCG / Pasteur 1173P2),139,410289
A0A0H3M6Z7,A0A0H3M6Z7_MYCBP,unreviewed,Uncharacterized protein,Mycobacterium bovis (strain BCG / Pasteur 1173P2),247,410289
A0A0H3MGP4,A0A0H3MGP4_MYCBP,unreviewed,Bifunctional uridylyltransferase/uridylyl-removing enzyme (UTase/UR) (Bifunctional [protein-PII] modification enzyme) (Bifunctional nitrogen sensor protein) [Includes: [Protein-PII] uridylyltransferase (PII uridylyltransferase) (UTase) (EC 2.7.7.59); [Protein-PII]-UMP uridylyl-removing enzyme (UR) (EC 3.1.4.-)],Mycobacterium bovis (strain BCG / Pasteur 1173P2),808,410289
A0A0H3M8I5,A0A0H3M8I5_MYCBP,unreviewed,Peptide synthetase mbtF,Mycobacterium bovis (strain BCG / Pasteur 1173P2),1461,410289
A0A0H3M4B3,A0A0H3M4B3_MYCBP,unreviewed,Possible transcriptional regulatory protein,Mycobacterium bovis (strain BCG / Pasteur 1173P2),165,410289
A0A0H3M7F8,A0A0H3M7F8_MYCBP,unreviewed,Uncharacterized protein,Mycobacterium bovis (strain BCG / Pasteur 1173P2),249,410289
A0A0H3M9A4,A0A0H3M9A4_MYCBP,unreviewed,Isocitrate dehydrogenase [NADP] (EC 1.1.1.42),Mycobacterium bovis (strain BCG / Pasteur 1173P2),409,410289
A0A0H3MAS9,A0A0H3MAS9_MYCBP,unreviewed,Probable fatty-acid-CoA ligase fadD23 (EC 6.2.1.-),Mycobacterium bovis (strain BCG / Pasteur 1173P2),584,410289
A0A0H3MCI8,A0A0H3MCI8_MYCBP,unreviewed,Homoserine dehydrogenase (EC 1.1.1.3),Mycobacterium bovis (strain BCG / Pasteur 1173P2),441,410289
A0A0H3M591,A0A0H3M591_MYCBP,unreviewed,Heat shock protein hspX,Mycobacterium bovis (strain BCG / Pasteur 1173P2),144,410289
A0A0H3M1C4,A0A0H3M1C4_MYCBP,unreviewed,Magnesium transporter MgtE,Mycobacterium bovis (strain BCG / Pasteur 1173P2),460,410289
A0A0H3MEX5,A0A0H3MEX5_MYCBP,unreviewed,Possible mce-family lipoprotein lprN,Mycobacterium bovis (strain BCG / Pasteur 1173P2),384,410289
A0A0H3M2P1,A0A0H3M2P1_MYCBP,unreviewed,Possible transcriptional regulatory protein (Probably gntR-family),Mycobacterium bovis (strain BCG / Pasteur 1173P2),271,410289
A0A0H3M5A3,A0A0H3M5A3_MYCBP,unreviewed,Probable lipoprotein lppI,Mycobacterium bovis (strain BCG / Pasteur 1173P2),218,410289
A0A0H3M7R7,A0A0H3M7R7_MYCBP,unreviewed,Possible transcriptional regulatory protein (Possibly tetR/acrR-family),Mycobacterium bovis (strain BCG / Pasteur 1173P2),200,410289
A0A0H3M8L6,A0A0H3M8L6_MYCBP,unreviewed,Uncharacterized protein,Mycobacterium bovis (strain BCG / Pasteur 1173P2),240,410289
A0A0H3MA22,A0A0H3MA22_MYCBP,unreviewed,Uncharacterized protein,Mycobacterium bovis (strain BCG / Pasteur 1173P2),286,410289
A0A0H3M1L1,A0A0H3M1L1_MYCBP,unreviewed,Enoyl-CoA hydratase echA2 (EC 4.2.1.17),Mycobacterium bovis (strain BCG / Pasteur 1173P2),304,410289
A0A0H3MIQ0,A0A0H3MIQ0_MYCBP,unreviewed,Possible epoxide hydrolase ephE (EC 3.3.2.9),Mycobacterium bovis (strain BCG / Pasteur 1173P2),327,410289
A0A0H3M9U9,A0A0H3M9U9_MYCBP,unreviewed,Uncharacterized protein,Mycobacterium bovis (strain BCG / Pasteur 1173P2),154,410289
A0A0H3MA00,A0A0H3MA00_MYCBP,unreviewed,Probable oligopeptide-transport ATP-binding protein ABC transporter oppD,Mycobacterium bovis (strain BCG / Pasteur 1173P2),612,410289
A0A0H3MAY2,A0A0H3MAY2_MYCBP,unreviewed,Uncharacterized protein,Mycobacterium bovis (strain BCG / Pasteur 1173P2),73,410289
A0A0H3M4L6,A0A0H3M4L6_MYCBP,unreviewed,Uncharacterized protein,Mycobacterium bovis (strain BCG / Pasteur 1173P2),109,410289
A0A0H3M9E7,A0A0H3M9E7_MYCBP,unreviewed,Possible oxidoreductase (EC 1.-.-.-),Mycobacterium bovis (strain BCG / Pasteur 1173P2),214,410289
A0A0H3MG60,A0A0H3MG60_MYCBP,unreviewed,Uncharacterized protein,Mycobacterium bovis (strain BCG / Pasteur 1173P2),142,410289
A0A0H3M9W7,A0A0H3M9W7_MYCBP,unreviewed,Putative cation transporter P-type atpase ctpJ (EC 3.6.1.-),Mycobacterium bovis (strain BCG / Pasteur 1173P2),660,410289
A0A0H3MH16,A0A0H3MH16_MYCBP,unreviewed,Uncharacterized protein,Mycobacterium bovis (strain BCG / Pasteur 1173P2),424,410289
A0A0H3M2F2,A0A0H3M2F2_MYCBP,unreviewed,Probable conserved exported protein,Mycobacterium bovis (strain BCG / Pasteur 1173P2),270,410289
A0A0H3MB41,A0A0H3MB41_MYCBP,unreviewed,Uncharacterized protein,Mycobacterium bovis (strain BCG / Pasteur 1173P2),296,410289
A0A0H3MHZ9,A0A0H3MHZ9_MYCBP,unreviewed,Probable membrane protein,Mycobacterium bovis (strain BCG / Pasteur 1173P2),208,410289
A0A0H3MEG2,A0A0H3MEG2_MYCBP,unreviewed,Probable phosphomannomutase pmmB (EC 5.4.2.8),Mycobacterium bovis (strain BCG / Pasteur 1173P2),534,410289
A0A0H3M343,A0A0H3M343_MYCBP,unreviewed,"3',5'-cyclic adenosine monophosphate phosphodiesterase CpdA (3',5'-cyclic AMP phosphodiesterase) (cAMP phosphodiesterase) (EC 3.1.4.53)",Mycobacterium bovis (strain BCG / Pasteur 1173P2),318,410289
A0A0H3M5X7,A0A0H3M5X7_MYCBP,unreviewed,Probable isocitrate lyase aceA (EC 4.1.3.1),Mycobacterium bovis (strain BCG / Pasteur 1173P2),766,410289
A0A0H3MAL9,A0A0H3MAL9_MYCBP,unreviewed,Uncharacterized protein,Mycobacterium bovis (strain BCG / Pasteur 1173P2),131,410289
A0A0H3MDI1,A0A0H3MDI1_MYCBP,unreviewed,Possible chalcone synthase pks11 (EC 2.3.1.74),Mycobacterium bovis (strain BCG / Pasteur 1173P2),353,410289
A0A0H3ME02,A0A0H3ME02_MYCBP,unreviewed,Uncharacterized protein,Mycobacterium bovis (strain BCG / Pasteur 1173P2),143,410289
A0A0H3M7A6,A0A0H3M7A6_MYCBP,unreviewed,Probable carboxylesterase lipQ (EC 3.1.-.-),Mycobacterium bovis (strain BCG / Pasteur 1173P2),421,410289
A0A0H3M8J4,A0A0H3M8J4_MYCBP,unreviewed,Probable resuscitation-promoting factor rpfD,Mycobacterium bovis (strain BCG / Pasteur 1173P2),154,410289
A0A0H3M4M2,A0A0H3M4M2_MYCBP,unreviewed,Uncharacterized protein,Mycobacterium bovis (strain BCG / Pasteur 1173P2),94,410289
A0A0H3MA74,A0A0H3MA74_MYCBP,unreviewed,Probable export or membrane protein,Mycobacterium bovis (strain BCG / Pasteur 1173P2),165,410289
A0A0H3MEE0,A0A0H3MEE0_MYCBP,unreviewed,Probable conserved transmembrane protein,Mycobacterium bovis (strain BCG / Pasteur 1173P2),172,410289
A0A0H3M7Q3,A0A0H3M7Q3_MYCBP,unreviewed,Probable resolvase,Mycobacterium bovis (strain BCG / Pasteur 1173P2),295,410289
A0A0H3M5M4,A0A0H3M5M4_MYCBP,unreviewed,Hypothetical HIT-like protein,Mycobacterium bovis (strain BCG / Pasteur 1173P2),144,410289
A0A0H3MCR6,A0A0H3MCR6_MYCBP,unreviewed,Probable pyruvate dehydrogenase E1 component (Beta subunit) pdhB (EC 1.2.4.1),Mycobacterium bovis (strain BCG / Pasteur 1173P2),348,410289
A0A0H3M1V4,A0A0H3M1V4_MYCBP,unreviewed,Uncharacterized protein,Mycobacterium bovis (strain BCG / Pasteur 1173P2),534,410289
A0A0H3M559,A0A0H3M559_MYCBP,unreviewed,Uncharacterized protein,Mycobacterium bovis (strain BCG / Pasteur 1173P2),371,410289
A0A0H3M629,A0A0H3M629_MYCBP,unreviewed,Uncharacterized protein,Mycobacterium bovis (strain BCG / Pasteur 1173P2),846,410289
A0A0H3M881,A0A0H3M881_MYCBP,unreviewed,Possible conserved transmembrane protein,Mycobacterium bovis (strain BCG / Pasteur 1173P2),87,410289
A0A0H3M9R6,A0A0H3M9R6_MYCBP,unreviewed,Possible membrane protein,Mycobacterium bovis (strain BCG / Pasteur 1173P2),256,410289
A0A0H3M9T2,A0A0H3M9T2_MYCBP,unreviewed,Methionine aminopeptidase (MAP) (MetAP) (EC 3.4.11.18) (Peptidase M),Mycobacterium bovis (strain BCG / Pasteur 1173P2),285,410289
A0A0H3MDG3,A0A0H3MDG3_MYCBP,unreviewed,Hypothetical arginine and alanine rich protein,Mycobacterium bovis (strain BCG / Pasteur 1173P2),347,410289
A0A0H3M3I9,A0A0H3M3I9_MYCBP,unreviewed,Putative lipoprotein lprC,Mycobacterium bovis (strain BCG / Pasteur 1173P2),180,410289
A0A0H3M107,A0A0H3M107_MYCBP,unreviewed,Probable transcriptional regulatory protein (Probably tetR/acrR-family),Mycobacterium bovis (strain BCG / Pasteur 1173P2),229,410289
A0A0H3MGT4,A0A0H3MGT4_MYCBP,unreviewed,Glycerol-3-phosphate dehydrogenase [NAD(P)+] (EC 1.1.1.94) (NAD(P)H-dependent glycerol-3-phosphate dehydrogenase),Mycobacterium bovis (strain BCG / Pasteur 1173P2),334,410289
A0A0H3M2A9,A0A0H3M2A9_MYCBP,unreviewed,Possible ferredoxin,Mycobacterium bovis (strain BCG / Pasteur 1173P2),68,410289
A0A0H3M6T8,A0A0H3M6T8_MYCBP,unreviewed,Uncharacterized protein,Mycobacterium bovis (strain BCG / Pasteur 1173P2),394,410289
A0A0H3M768,A0A0H3M768_MYCBP,unreviewed,Uncharacterized protein,Mycobacterium bovis (strain BCG / Pasteur 1173P2),180,410289
A0A0H3M8G7,A0A0H3M8G7_MYCBP,unreviewed,Probable conserved lipoprotein lpqO,Mycobacterium bovis (strain BCG / Pasteur 1173P2),316,410289
A0A0H3M998,A0A0H3M998_MYCBP,unreviewed,Conserved hypothetical alanine rich protein,Mycobacterium bovis (strain BCG / Pasteur 1173P2),438,410289
A0A0H3MBT3,A0A0H3MBT3_MYCBP,unreviewed,Possible conserved membrane protein,Mycobacterium bovis (strain BCG / Pasteur 1173P2),440,410289
A0A0H3MCD2,A0A0H3MCD2_MYCBP,unreviewed,Putative transmembrane ATP-binding protein ABC transporter,Mycobacterium bovis (strain BCG / Pasteur 1173P2),697,410289
A0A0H3MAW5,A0A0H3MAW5_MYCBP,unreviewed,Uncharacterized protein,Mycobacterium bovis (strain BCG / Pasteur 1173P2),74,410289
A0A0H3MC22,A0A0H3MC22_MYCBP,unreviewed,Possible hemolysin-like protein,Mycobacterium bovis (strain BCG / Pasteur 1173P2),242,410289
A0A0H3M3K2,A0A0H3M3K2_MYCBP,unreviewed,Uncharacterized protein,Mycobacterium bovis (strain BCG / Pasteur 1173P2),104,410289
A0A0H3M628,A0A0H3M628_MYCBP,unreviewed,Probable lipoprotein lppP,Mycobacterium bovis (strain BCG / Pasteur 1173P2),175,410289
A0A0H3M7D2,A0A0H3M7D2_MYCBP,unreviewed,Putative quinone oxidoreductase (EC 1.6.5.-),Mycobacterium bovis (strain BCG / Pasteur 1173P2),322,410289
A0A0H3M7X6,A0A0H3M7X6_MYCBP,unreviewed,3'-5' exoribonuclease (EC 3.1.13.-),Mycobacterium bovis (strain BCG / Pasteur 1173P2),168,410289
A0A0H3M340,A0A0H3M340_MYCBP,unreviewed,Uncharacterized protein,Mycobacterium bovis (strain BCG / Pasteur 1173P2),251,410289
A0A0H3M167,A0A0H3M167_MYCBP,unreviewed,Uncharacterized protein,Mycobacterium bovis (strain BCG / Pasteur 1173P2),400,410289
A0A0H3MJ41,A0A0H3MJ41_MYCBP,unreviewed,Uncharacterized protein,Mycobacterium bovis (strain BCG / Pasteur 1173P2),229,410289
A0A0H3M7W0,A0A0H3M7W0_MYCBP,unreviewed,Uncharacterized protein,Mycobacterium bovis (strain BCG / Pasteur 1173P2),243,410289
A0A0H3M9I1,A0A0H3M9I1_MYCBP,unreviewed,Probable conserved secreted protein,Mycobacterium bovis (strain BCG / Pasteur 1173P2),158,410289
A0A0H3M3G1,A0A0H3M3G1_MYCBP,unreviewed,Possible thiamine biosynthesis oxidoreductase thiO (EC 1.-.-.-),Mycobacterium bovis (strain BCG / Pasteur 1173P2),340,410289
A0A0H3M7Q1,A0A0H3M7Q1_MYCBP,unreviewed,Uncharacterized protein,Mycobacterium bovis (strain BCG / Pasteur 1173P2),73,410289
A0A0H3M4Z4,A0A0H3M4Z4_MYCBP,unreviewed,Probable conserved transmembrane protein,Mycobacterium bovis (strain BCG / Pasteur 1173P2),358,410289
A0A0H3M7B2,A0A0H3M7B2_MYCBP,unreviewed,Possible dehydratase (EC 4.-.-.-),Mycobacterium bovis (strain BCG / Pasteur 1173P2),190,410289
A0A0H3M1X4,A0A0H3M1X4_MYCBP,unreviewed,Probable dehydrogenase/reductase (EC 1.-.-.-),Mycobacterium bovis (strain BCG / Pasteur 1173P2),302,410289
A0A0H3M9M5,A0A0H3M9M5_MYCBP,unreviewed,Conserved hypothetical membrane protein,Mycobacterium bovis (strain BCG / Pasteur 1173P2),166,410289
A0A0H3MA31,A0A0H3MA31_MYCBP,unreviewed,Probable acetolactate synthase (Small subunit) ilvN (EC 2.2.1.6),Mycobacterium bovis (strain BCG / Pasteur 1173P2),168,410289
A0A0H3MC91,A0A0H3MC91_MYCBP,unreviewed,Uncharacterized protein,Mycobacterium bovis (strain BCG / Pasteur 1173P2),110,410289
A0A0H3MAD8,A0A0H3MAD8_MYCBP,unreviewed,Aspartate-semialdehyde dehydrogenase (ASA dehydrogenase) (ASADH) (EC 1.2.1.11) (Aspartate-beta-semialdehyde dehydrogenase),Mycobacterium bovis (strain BCG / Pasteur 1173P2),345,410289
A0A0H3MHY3,A0A0H3MHY3_MYCBP,unreviewed,Probable 1-deoxy-D-xylulose 5-phosphate synthase dxs2 (EC 2.2.-.-),Mycobacterium bovis (strain BCG / Pasteur 1173P2),536,410289
A0A0H3MC80,A0A0H3MC80_MYCBP,unreviewed,"Conserved hypothetical ala-, pro-rich protein",Mycobacterium bovis (strain BCG / Pasteur 1173P2),227,410289
A0A0H3MI89,A0A0H3MI89_MYCBP,unreviewed,Conserved hypothetical mce associated protein,Mycobacterium bovis (strain BCG / Pasteur 1173P2),160,410289
A0A0H3M804,A0A0H3M804_MYCBP,unreviewed,Uncharacterized protein,Mycobacterium bovis (strain BCG / Pasteur 1173P2),288,410289
A0A0H3MAH1,A0A0H3MAH1_MYCBP,unreviewed,Putative oxidoreductase (EC 1.-.-.-),Mycobacterium bovis (strain BCG / Pasteur 1173P2),333,410289
A0A0H3MA98,A0A0H3MA98_MYCBP,unreviewed,PE family protein,Mycobacterium bovis (strain BCG / Pasteur 1173P2),77,410289
A0A0H3M4S4,A0A0H3M4S4_MYCBP,unreviewed,Uncharacterized protein,Mycobacterium bovis (strain BCG / Pasteur 1173P2),115,410289
A0A0H3MBU7,A0A0H3MBU7_MYCBP,unreviewed,Putative polyketide synthase pks16,Mycobacterium bovis (strain BCG / Pasteur 1173P2),544,410289
A0A0H3M8Y4,A0A0H3M8Y4_MYCBP,unreviewed,Uncharacterized protein,Mycobacterium bovis (strain BCG / Pasteur 1173P2),130,410289
A0A0H3MAY8,A0A0H3MAY8_MYCBP,unreviewed,Protein translocase subunit SecY,Mycobacterium bovis (strain BCG / Pasteur 1173P2),441,410289
A0A0H3M8L4,A0A0H3M8L4_MYCBP,unreviewed,Uncharacterized protein,Mycobacterium bovis (strain BCG / Pasteur 1173P2),325,410289
A0A0H3MJ36,A0A0H3MJ36_MYCBP,unreviewed,Possible acyl-CoA dehydrogenase fadE36 (EC 1.3.99.-),Mycobacterium bovis (strain BCG / Pasteur 1173P2),351,410289
A0A0H3M7E8,A0A0H3M7E8_MYCBP,unreviewed,Ribonuclease VapC (RNase VapC) (EC 3.1.-.-) (Toxin VapC),Mycobacterium bovis (strain BCG / Pasteur 1173P2),125,410289
A0A0H3M5L8,A0A0H3M5L8_MYCBP,unreviewed,1-acylglycerol-3-phosphate O-acyltransferase (EC 2.3.1.51),Mycobacterium bovis (strain BCG / Pasteur 1173P2),247,410289
A0A0H3M5V3,A0A0H3M5V3_MYCBP,unreviewed,Probable short-chain type dehydrogenase/reductase (EC 1.1.-.-),Mycobacterium bovis (strain BCG / Pasteur 1173P2),277,410289
A0A0H3M9B1,A0A0H3M9B1_MYCBP,unreviewed,Probable conserved alanine rich transmembrane protein,Mycobacterium bovis (strain BCG / Pasteur 1173P2),161,410289
A0A0H3M8F4,A0A0H3M8F4_MYCBP,unreviewed,Uncharacterized protein,Mycobacterium bovis (strain BCG / Pasteur 1173P2),322,410289
A0A0H3M9D9,A0A0H3M9D9_MYCBP,unreviewed,Uncharacterized protein,Mycobacterium bovis (strain BCG / Pasteur 1173P2),85,410289
A0A0H3MEH6,A0A0H3MEH6_MYCBP,unreviewed,Probable phosphofructokinase pfkB (EC 2.7.1.-),Mycobacterium bovis (strain BCG / Pasteur 1173P2),339,410289
A0A0H3M754,A0A0H3M754_MYCBP,unreviewed,Uncharacterized protein,Mycobacterium bovis (strain BCG / Pasteur 1173P2),120,410289
A0A0H3M1T8,A0A0H3M1T8_MYCBP,unreviewed,Possible transmembrane protein,Mycobacterium bovis (strain BCG / Pasteur 1173P2),99,410289
