Q2NKX8,ERC6L_HUMAN,reviewed,SNF2/RAD54 helicase family,PF00271;PF00176;,,Homo sapiens (Human),9606,DNA excision repair protein ERCC-6-like (EC 3.6.4.12) (ATP-dependent helicase ERCC6-like) (PLK1-interacting checkpoint helicase) (Tumor antigen BJ-HCC-15),Q2NKX8
Q15014,MO4L2_HUMAN,reviewed,,PF05712;,PIRSF038133;,Homo sapiens (Human),9606,Mortality factor 4-like protein 2 (MORF-related gene X protein) (Protein MSL3-2) (Transcription factor-like protein MRGX),Q15014
P20073,ANXA7_HUMAN,reviewed,Annexin family,PF00191;,,Homo sapiens (Human),9606,Annexin A7 (Annexin VII) (Annexin-7) (Synexin),P20073
Q9H8M7,MINY3_HUMAN,reviewed,"Peptidase MINDY family, FAM188 subfamily",PF13898;,,Homo sapiens (Human),9606,Ubiquitin carboxyl-terminal hydrolase MINDY-3 (EC 3.4.19.12) (Dermal papilla-derived protein 5) (Deubiquitinating enzyme MINDY-3) (Protein CARP),Q9H8M7
Q6GYQ0,RGPA1_HUMAN,reviewed,,PF02145;,,Homo sapiens (Human),9606,Ral GTPase-activating protein subunit alpha-1 (GAP-related-interacting partner to E12) (GRIPE) (GTPase-activating Rap/Ran-GAP domain-like 1) (Tuberin-like protein 1) (p240),Q6GYQ0
O14757,CHK1_HUMAN,reviewed,"Protein kinase superfamily, CAMK Ser/Thr protein kinase family, NIM1 subfamily",PF00069;,,Homo sapiens (Human),9606,Serine/threonine-protein kinase Chk1 (EC 2.7.11.1) (CHK1 checkpoint homolog) (Cell cycle checkpoint kinase) (Checkpoint kinase-1),O14757
P58107,EPIPL_HUMAN,reviewed,Plakin or cytolinker family,PF00681;,,Homo sapiens (Human),9606,Epiplakin (450 kDa epidermal antigen),P58107
P98173,FAM3A_HUMAN,reviewed,FAM3 family,,,Homo sapiens (Human),9606,Protein FAM3A (Cytokine-like protein 2-19),P98173
Q86T65,DAAM2_HUMAN,reviewed,Formin homology family,PF06367;PF06371;PF02181;,,Homo sapiens (Human),9606,Disheveled-associated activator of morphogenesis 2,Q86T65
Q96DE5,APC16_HUMAN,reviewed,APC16 family,PF17256;,,Homo sapiens (Human),9606,Anaphase-promoting complex subunit 16 (APC16) (Cyclosome subunit 16),Q96DE5
P18074,ERCC2_HUMAN,reviewed,"Helicase family, RAD3/XPD subfamily",PF06733;PF06777;PF13307;,,Homo sapiens (Human),9606,TFIIH basal transcription factor complex helicase XPD subunit (EC 3.6.4.12) (Basic transcription factor 2 80 kDa subunit) (BTF2 p80) (CXPD) (DNA excision repair protein ERCC-2) (DNA repair protein complementing XP-D cells) (TFIIH basal transcription factor complex 80 kDa subunit) (TFIIH 80 kDa subunit) (TFIIH p80) (Xeroderma pigmentosum group D-complementing protein),P18074
A6NFI3,ZN316_HUMAN,reviewed,Krueppel C2H2-type zinc-finger protein family,PF01352;,,Homo sapiens (Human),9606,Zinc finger protein 316,A6NFI3
O94808,GFPT2_HUMAN,reviewed,,PF01380;,,Homo sapiens (Human),9606,Glutamine--fructose-6-phosphate aminotransferase [isomerizing] 2 (EC 2.6.1.16) (D-fructose-6-phosphate amidotransferase 2) (Glutamine:fructose-6-phosphate amidotransferase 2) (GFAT 2) (GFAT2) (Hexosephosphate aminotransferase 2),O94808
P42229,STA5A_HUMAN,reviewed,Transcription factor STAT family,PF00017;PF01017;PF02864;PF02865;,,Homo sapiens (Human),9606,Signal transducer and activator of transcription 5A,P42229
O43149,ZZEF1_HUMAN,reviewed,,PF03256;PF00569;,,Homo sapiens (Human),9606,Zinc finger ZZ-type and EF-hand domain-containing protein 1,O43149
Q9H7B2,RPF2_HUMAN,reviewed,RPF2 family,PF04427;,,Homo sapiens (Human),9606,Ribosome production factor 2 homolog (Brix domain-containing protein 1) (Ribosome biogenesis protein RPF2 homolog),Q9H7B2
P46063,RECQ1_HUMAN,reviewed,"Helicase family, RecQ subfamily",PF00270;PF00271;PF16124;,,Homo sapiens (Human),9606,"ATP-dependent DNA helicase Q1 (EC 3.6.4.12) (DNA helicase, RecQ-like type 1) (RecQ1) (DNA-dependent ATPase Q1) (RecQ protein-like 1)",P46063
P23921,RIR1_HUMAN,reviewed,Ribonucleoside diphosphate reductase large chain family,PF03477;PF02867;PF00317;,,Homo sapiens (Human),9606,Ribonucleoside-diphosphate reductase large subunit (EC 1.17.4.1) (Ribonucleoside-diphosphate reductase subunit M1) (Ribonucleotide reductase large subunit),P23921
Q06124,PTN11_HUMAN,reviewed,"Protein-tyrosine phosphatase family, Non-receptor class 2 subfamily",PF00017;PF00102;,PIRSF000929;,Homo sapiens (Human),9606,Tyrosine-protein phosphatase non-receptor type 11 (EC 3.1.3.48) (Protein-tyrosine phosphatase 1D) (PTP-1D) (Protein-tyrosine phosphatase 2C) (PTP-2C) (SH-PTP2) (SHP-2) (Shp2) (SH-PTP3),Q06124
Q96FX7,TRM61_HUMAN,reviewed,"Class I-like SAM-binding methyltransferase superfamily, TRM61 family",PF08704;,PIRSF017269;,Homo sapiens (Human),9606,tRNA (adenine(58)-N(1))-methyltransferase catalytic subunit TRMT61A (EC 2.1.1.220) (tRNA(m1A58)-methyltransferase subunit TRMT61A) (tRNA(m1A58)MTase subunit TRMT61A),Q96FX7
O96008,TOM40_HUMAN,reviewed,Tom40 family,PF01459;,,Homo sapiens (Human),9606,Mitochondrial import receptor subunit TOM40 homolog (Protein Haymaker) (Translocase of outer membrane 40 kDa subunit homolog) (p38.5),O96008
Q96PD5,PGRP2_HUMAN,reviewed,N-acetylmuramoyl-L-alanine amidase 2 family,PF01510;,,Homo sapiens (Human),9606,N-acetylmuramoyl-L-alanine amidase (EC 3.5.1.28) (Peptidoglycan recognition protein 2) (Peptidoglycan recognition protein long) (PGRP-L),Q96PD5
P49005,DPOD2_HUMAN,reviewed,DNA polymerase delta/II small subunit family,PF04042;,,Homo sapiens (Human),9606,DNA polymerase delta subunit 2 (DNA polymerase delta subunit p50),P49005
Q7L0Y3,MRRP1_HUMAN,reviewed,"Class IV-like SAM-binding methyltransferase superfamily, TRM10 family",PF01746;,,Homo sapiens (Human),9606,Mitochondrial ribonuclease P protein 1 (Mitochondrial RNase P protein 1) (EC 2.1.1.-) (HBV pre-S2 trans-regulated protein 2) (RNA (guanine-9-)-methyltransferase domain-containing protein 1) (Renal carcinoma antigen NY-REN-49) (tRNA methyltransferase 10 homolog C),Q7L0Y3
Q96C12,ARMC5_HUMAN,reviewed,,,,Homo sapiens (Human),9606,Armadillo repeat-containing protein 5,Q96C12
Q7L2H7,EIF3M_HUMAN,reviewed,EIF-3 subunit M family,PF01399;,,Homo sapiens (Human),9606,Eukaryotic translation initiation factor 3 subunit M (eIF3m) (Fetal lung protein B5) (hFL-B5) (PCI domain-containing protein 1),Q7L2H7
P27361,MK03_HUMAN,reviewed,"Protein kinase superfamily, CMGC Ser/Thr protein kinase family, MAP kinase subfamily",PF00069;,,Homo sapiens (Human),9606,Mitogen-activated protein kinase 3 (MAP kinase 3) (MAPK 3) (EC 2.7.11.24) (ERT2) (Extracellular signal-regulated kinase 1) (ERK-1) (Insulin-stimulated MAP2 kinase) (MAP kinase isoform p44) (p44-MAPK) (Microtubule-associated protein 2 kinase) (p44-ERK1),P27361
P26358,DNMT1_HUMAN,reviewed,"Class I-like SAM-binding methyltransferase superfamily, C5-methyltransferase family",PF01426;PF06464;PF00145;PF12047;PF02008;,PIRSF037404;,Homo sapiens (Human),9606,DNA (cytosine-5)-methyltransferase 1 (Dnmt1) (EC 2.1.1.37) (CXXC-type zinc finger protein 9) (DNA methyltransferase HsaI) (DNA MTase HsaI) (M.HsaI) (MCMT),P26358
Q5T447,HECD3_HUMAN,reviewed,,PF03256;PF00632;,,Homo sapiens (Human),9606,E3 ubiquitin-protein ligase HECTD3 (EC 2.3.2.26) (HECT domain-containing protein 3) (HECT-type E3 ubiquitin transferase HECTD3),Q5T447
P30566,PUR8_HUMAN,reviewed,"Lyase 1 family, Adenylosuccinate lyase subfamily",PF10397;PF00206;,,Homo sapiens (Human),9606,Adenylosuccinate lyase (ADSL) (ASL) (EC 4.3.2.2) (Adenylosuccinase) (ASase),P30566
P56537,IF6_HUMAN,reviewed,EIF-6 family,PF01912;,PIRSF006413;,Homo sapiens (Human),9606,Eukaryotic translation initiation factor 6 (eIF-6) (B(2)GCN homolog) (B4 integrin interactor) (CAB) (p27(BBP)),P56537
Q8WY36,BBX_HUMAN,reviewed,,PF09667;PF00505;,,Homo sapiens (Human),9606,HMG box transcription factor BBX (Bobby sox homolog) (HMG box-containing protein 2),Q8WY36
P12955,PEPD_HUMAN,reviewed,"Peptidase M24B family, Eukaryotic-type prolidase subfamily",PF05195;PF00557;,,Homo sapiens (Human),9606,Xaa-Pro dipeptidase (X-Pro dipeptidase) (EC 3.4.13.9) (Imidodipeptidase) (Peptidase D) (Proline dipeptidase) (Prolidase),P12955
Q9UIV1,CNOT7_HUMAN,reviewed,CAF1 family,PF04857;,,Homo sapiens (Human),9606,CCR4-NOT transcription complex subunit 7 (EC 3.1.13.4) (BTG1-binding factor 1) (CCR4-associated factor 1) (CAF-1) (Caf1a),Q9UIV1
Q9HA64,KT3K_HUMAN,reviewed,Fructosamine kinase family,PF03881;,PIRSF006221;,Homo sapiens (Human),9606,Ketosamine-3-kinase (EC 2.7.1.-) (Fructosamine-3-kinase-related protein) (FN3K-RP) (FN3K-related protein),Q9HA64
Q12874,SF3A3_HUMAN,reviewed,SF3A3 family,PF11931;PF16837;PF12108;,,Homo sapiens (Human),9606,Splicing factor 3A subunit 3 (SF3a60) (Spliceosome-associated protein 61) (SAP 61),Q12874
Q13370,PDE3B_HUMAN,reviewed,"Cyclic nucleotide phosphodiesterase family, PDE3 subfamily",PF00233;,,Homo sapiens (Human),9606,"cGMP-inhibited 3',5'-cyclic phosphodiesterase B (EC 3.1.4.17) (CGIPDE1) (CGIP1) (Cyclic GMP-inhibited phosphodiesterase B) (CGI-PDE B)",Q13370
Q9H1A3,METL9_HUMAN,reviewed,DREV family,PF05219;,,Homo sapiens (Human),9606,Methyltransferase-like protein 9 (DORA reverse strand protein) (DREV) (DREV1),Q9H1A3
P06280,AGAL_HUMAN,reviewed,Glycosyl hydrolase 27 family,PF16499;PF17450;,,Homo sapiens (Human),9606,Alpha-galactosidase A (EC 3.2.1.22) (Alpha-D-galactosidase A) (Alpha-D-galactoside galactohydrolase) (Melibiase) (Agalsidase),P06280
O95900,TRUB2_HUMAN,reviewed,Pseudouridine synthase TruB family,PF01509;,,Homo sapiens (Human),9606,Probable tRNA pseudouridine synthase 2 (EC 5.4.99.-),O95900
Q7KZI7,MARK2_HUMAN,reviewed,"Protein kinase superfamily, CAMK Ser/Thr protein kinase family, SNF1 subfamily",PF02149;PF00069;PF00627;,,Homo sapiens (Human),9606,Serine/threonine-protein kinase MARK2 (EC 2.7.11.1) (EC 2.7.11.26) (ELKL motif kinase 1) (EMK-1) (MAP/microtubule affinity-regulating kinase 2) (PAR1 homolog) (PAR1 homolog b) (Par-1b) (Par1b),Q7KZI7
O75683,SURF6_HUMAN,reviewed,SURF6 family,PF04935;,,Homo sapiens (Human),9606,Surfeit locus protein 6,O75683
Q9UPY6,WASF3_HUMAN,reviewed,SCAR/WAVE family,PF02205;,,Homo sapiens (Human),9606,Wiskott-Aldrich syndrome protein family member 3 (WASP family protein member 3) (Protein WAVE-3) (Verprolin homology domain-containing protein 3),Q9UPY6
P05067,A4_HUMAN,reviewed,APP family,PF10515;PF12924;PF12925;PF02177;PF03494;PF00014;,,Homo sapiens (Human),9606,Amyloid beta A4 protein (ABPP) (APPI) (APP) (Alzheimer disease amyloid protein) (Amyloid precursor protein) (Beta-amyloid precursor protein) (Cerebral vascular amyloid peptide) (CVAP) (PreA4) (Protease nexin-II) (PN-II) [Cleaved into: N-APP; Soluble APP-alpha (S-APP-alpha); Soluble APP-beta (S-APP-beta); C99; Beta-amyloid protein 42 (Beta-APP42); Beta-amyloid protein 40 (Beta-APP40); C83; P3(42); P3(40); C80; Gamma-secretase C-terminal fragment 59 (Amyloid intracellular domain 59) (AICD-59) (AID(59)) (Gamma-CTF(59)); Gamma-secretase C-terminal fragment 57 (Amyloid intracellular domain 57) (AICD-57) (AID(57)) (Gamma-CTF(57)); Gamma-secretase C-terminal fragment 50 (Amyloid intracellular domain 50) (AICD-50) (AID(50)) (Gamma-CTF(50)); C31],P05067
Q96EL2,RT24_HUMAN,reviewed,Universal ribosomal protein uS3 family,PF14955;,,Homo sapiens (Human),9606,"28S ribosomal protein S24, mitochondrial (MRP-S24) (S24mt) (Mitochondrial small ribosomal subunit protein uS3m) (bMRP-47) (bMRP47)",Q96EL2
Q9NVS2,RT18A_HUMAN,reviewed,"Bacterial ribosomal protein bS18 family, Mitochondrion-specific ribosomal protein mL66 subfamily",PF01084;,,Homo sapiens (Human),9606,"39S ribosomal protein S18a, mitochondrial (MRP-S18-a) (Mrps18a) (S18mt-a) (39S ribosomal protein S18-3, mitochondrial) (MRP-S18-3) (Mitochondrial large ribosomal subunit protein bS18a) (Mitochondrial large ribosomal subunit protein mL66)",Q9NVS2
Q7Z478,DHX29_HUMAN,reviewed,"DEAD box helicase family, DEAH subfamily",PF00270;PF04408;PF00271;PF07717;,,Homo sapiens (Human),9606,ATP-dependent RNA helicase DHX29 (EC 3.6.4.13) (DEAH box protein 29) (Nucleic acid helicase DDXx),Q7Z478
P83111,LACTB_HUMAN,reviewed,Peptidase S12 family,PF00144;,,Homo sapiens (Human),9606,"Serine beta-lactamase-like protein LACTB, mitochondrial (EC 3.4.-.-)",P83111
Q5QP82,DCA10_HUMAN,reviewed,WD repeat DCAF10 family,PF00400;,,Homo sapiens (Human),9606,DDB1- and CUL4-associated factor 10 (WD repeat-containing protein 32),Q5QP82
Q9UPP1,PHF8_HUMAN,reviewed,"JHDM1 histone demethylase family, JHDM1D subfamily",PF02373;PF00628;,,Homo sapiens (Human),9606,Histone lysine demethylase PHF8 (EC 1.14.11.27) (PHD finger protein 8),Q9UPP1
Q9Y2Z4,SYYM_HUMAN,reviewed,Class-I aminoacyl-tRNA synthetase family,PF00579;,,Homo sapiens (Human),9606,"Tyrosine--tRNA ligase, mitochondrial (EC 6.1.1.1) (Tyrosyl-tRNA synthetase) (TyrRS)",Q9Y2Z4
O60613,SEP15_HUMAN,reviewed,Selenoprotein M/F family,PF08806;,,Homo sapiens (Human),9606,Selenoprotein F (15 kDa selenoprotein),O60613
O95478,NSA2_HUMAN,reviewed,Eukaryotic ribosomal protein eS8 family,PF01201;,,Homo sapiens (Human),9606,Ribosome biogenesis protein NSA2 homolog (Hairy cell leukemia protein 1) (TGF-beta-inducible nuclear protein 1),O95478
Q7L7X3,TAOK1_HUMAN,reviewed,"Protein kinase superfamily, STE Ser/Thr protein kinase family, STE20 subfamily",PF00069;,,Homo sapiens (Human),9606,Serine/threonine-protein kinase TAO1 (EC 2.7.11.1) (Kinase from chicken homolog B) (hKFC-B) (MARK Kinase) (MARKK) (Prostate-derived sterile 20-like kinase 2) (PSK-2) (PSK2) (Prostate-derived STE20-like kinase 2) (Thousand and one amino acid protein kinase 1) (TAOK1) (hTAOK1),Q7L7X3
Q13042,CDC16_HUMAN,reviewed,APC6/CDC16 family,,,Homo sapiens (Human),9606,Cell division cycle protein 16 homolog (Anaphase-promoting complex subunit 6) (APC6) (CDC16 homolog) (CDC16Hs) (Cyclosome subunit 6),Q13042
Q9BYC8,RM32_HUMAN,reviewed,Bacterial ribosomal protein bL32 family,PF01783;,,Homo sapiens (Human),9606,"39S ribosomal protein L32, mitochondrial (L32mt) (MRP-L32) (Mitochondrial large ribosomal subunit protein bL32m)",Q9BYC8
Q15349,KS6A2_HUMAN,reviewed,"Protein kinase superfamily, AGC Ser/Thr protein kinase family, S6 kinase subfamily",PF00069;PF00433;,PIRSF000606;,Homo sapiens (Human),9606,Ribosomal protein S6 kinase alpha-2 (S6K-alpha-2) (EC 2.7.11.1) (90 kDa ribosomal protein S6 kinase 2) (p90-RSK 2) (p90RSK2) (MAP kinase-activated protein kinase 1c) (MAPK-activated protein kinase 1c) (MAPKAP kinase 1c) (MAPKAPK-1c) (Ribosomal S6 kinase 3) (RSK-3) (pp90RSK3),Q15349
Q9H8Y5,ANKZ1_HUMAN,reviewed,ANKZF1/VMS1 family,,,Homo sapiens (Human),9606,Ankyrin repeat and zinc finger domain-containing protein 1 (Zinc finger protein 744),Q9H8Y5
P79522,PRR3_HUMAN,reviewed,,PF00642;,,Homo sapiens (Human),9606,Proline-rich protein 3 (MHC class I region proline-rich protein CAT56),P79522
Q14694,UBP10_HUMAN,reviewed,"Peptidase C19 family, USP10 subfamily",PF07145;PF00443;,,Homo sapiens (Human),9606,Ubiquitin carboxyl-terminal hydrolase 10 (EC 3.4.19.12) (Deubiquitinating enzyme 10) (Ubiquitin thioesterase 10) (Ubiquitin-specific-processing protease 10),Q14694
P57772,SELB_HUMAN,reviewed,"TRAFAC class translation factor GTPase superfamily, Classic translation factor GTPase family, SelB subfamily",PF00009;,,Homo sapiens (Human),9606,"Selenocysteine-specific elongation factor (Elongation factor sec) (Eukaryotic elongation factor, selenocysteine-tRNA-specific)",P57772
Q9UJX4,APC5_HUMAN,reviewed,APC5 family,PF12862;,,Homo sapiens (Human),9606,Anaphase-promoting complex subunit 5 (APC5) (Cyclosome subunit 5),Q9UJX4
Q96PZ0,PUS7_HUMAN,reviewed,Pseudouridine synthase TruD family,PF01142;,,Homo sapiens (Human),9606,Pseudouridylate synthase 7 homolog (EC 5.4.99.-),Q96PZ0
Q05469,LIPS_HUMAN,reviewed,'GDXG' lipolytic enzyme family,PF07859;PF06350;,,Homo sapiens (Human),9606,Hormone-sensitive lipase (HSL) (EC 3.1.1.79),Q05469
O43237,DC1L2_HUMAN,reviewed,Dynein light intermediate chain family,PF05783;,,Homo sapiens (Human),9606,"Cytoplasmic dynein 1 light intermediate chain 2 (Dynein light intermediate chain 2, cytosolic) (LIC-2) (LIC53/55)",O43237
Q9BQ48,RM34_HUMAN,reviewed,Bacterial ribosomal protein bL34 family,PF00468;,,Homo sapiens (Human),9606,"39S ribosomal protein L34, mitochondrial (L34mt) (MRP-L34) (Mitochondrial large ribosomal subunit protein bL34m)",Q9BQ48
Q9H2K8,TAOK3_HUMAN,reviewed,"Protein kinase superfamily, STE Ser/Thr protein kinase family, STE20 subfamily",PF00069;,,Homo sapiens (Human),9606,Serine/threonine-protein kinase TAO3 (EC 2.7.11.1) (Cutaneous T-cell lymphoma-associated antigen HD-CL-09) (CTCL-associated antigen HD-CL-09) (Dendritic cell-derived protein kinase) (JNK/SAPK-inhibitory kinase) (Jun kinase-inhibitory kinase) (Kinase from chicken homolog A) (hKFC-A) (Thousand and one amino acid protein 3),Q9H2K8
Q15397,PUM3_HUMAN,reviewed,,PF08144;,,Homo sapiens (Human),9606,Pumilio homolog 3 (HBV X-transactivated gene 5 protein) (HBV XAg-transactivated protein 5) (Minor histocompatibility antigen HA-8) (HLA-HA8),Q15397
Q86U28,ISCA2_HUMAN,reviewed,HesB/IscA family,PF01521;,,Homo sapiens (Human),9606,"Iron-sulfur cluster assembly 2 homolog, mitochondrial (HESB-like domain-containing protein 1)",Q86U28
Q9BXF6,RFIP5_HUMAN,reviewed,,PF00168;PF09457;,,Homo sapiens (Human),9606,Rab11 family-interacting protein 5 (Rab11-FIP5) (Gamma-SNAP-associated factor 1) (Gaf-1) (Phosphoprotein pp75) (Rab11-interacting protein Rip11),Q9BXF6
P33316,DUT_HUMAN,reviewed,DUTPase family,PF00692;,,Homo sapiens (Human),9606,"Deoxyuridine 5'-triphosphate nucleotidohydrolase, mitochondrial (dUTPase) (EC 3.6.1.23) (dUTP pyrophosphatase)",P33316
Q96DI7,SNR40_HUMAN,reviewed,,PF00400;,,Homo sapiens (Human),9606,U5 small nuclear ribonucleoprotein 40 kDa protein (U5 snRNP 40 kDa protein) (U5-40K) (38 kDa-splicing factor) (Prp8-binding protein) (hPRP8BP) (U5 snRNP-specific 40 kDa protein) (WD repeat-containing protein 57),Q96DI7
Q8IX15,HOMEZ_HUMAN,reviewed,,PF05920;PF11569;,,Homo sapiens (Human),9606,Homeobox and leucine zipper protein Homez (Homeodomain leucine zipper-containing factor),Q8IX15
Q9NZL9,MAT2B_HUMAN,reviewed,"DTDP-4-dehydrorhamnose reductase family, MAT2B subfamily",PF04321;,,Homo sapiens (Human),9606,Methionine adenosyltransferase 2 subunit beta (Methionine adenosyltransferase II beta) (MAT II beta) (Putative dTDP-4-keto-6-deoxy-D-glucose 4-reductase),Q9NZL9
Q01167,FOXK2_HUMAN,reviewed,,PF00498;PF00250;,,Homo sapiens (Human),9606,Forkhead box protein K2 (Cellular transcription factor ILF-1) (FOXK1) (Interleukin enhancer-binding factor 1),Q01167
Q8N3Y7,RDHE2_HUMAN,reviewed,Short-chain dehydrogenases/reductases (SDR) family,PF00106;,,Homo sapiens (Human),9606,Epidermal retinol dehydrogenase 2 (EPHD-2) (RDH-E2) (EC 1.1.1.105) (Retinal short-chain dehydrogenase reductase 2) (retSDR2) (Short-chain dehydrogenase/reductase family 16C member 5),Q8N3Y7
O75175,CNOT3_HUMAN,reviewed,CNOT2/3/5 family,PF04153;PF04065;,PIRSF005290;,Homo sapiens (Human),9606,CCR4-NOT transcription complex subunit 3 (CCR4-associated factor 3) (Leukocyte receptor cluster member 2),O75175
P0C0P6,NPS_HUMAN,reviewed,,PF14993;,,Homo sapiens (Human),9606,Neuropeptide S,P0C0P6
Q9NZN8,CNOT2_HUMAN,reviewed,CNOT2/3/5 family,PF04153;,,Homo sapiens (Human),9606,CCR4-NOT transcription complex subunit 2 (CCR4-associated factor 2),Q9NZN8
Q9H4P4,RNF41_HUMAN,reviewed,,PF08941;,,Homo sapiens (Human),9606,E3 ubiquitin-protein ligase NRDP1 (EC 2.3.2.27) (RING finger protein 41) (RING-type E3 ubiquitin transferase NRDP1),Q9H4P4
Q15418,KS6A1_HUMAN,reviewed,"Protein kinase superfamily, AGC Ser/Thr protein kinase family, S6 kinase subfamily",PF00069;PF00433;,PIRSF000606;,Homo sapiens (Human),9606,Ribosomal protein S6 kinase alpha-1 (S6K-alpha-1) (EC 2.7.11.1) (90 kDa ribosomal protein S6 kinase 1) (p90-RSK 1) (p90RSK1) (p90S6K) (MAP kinase-activated protein kinase 1a) (MAPK-activated protein kinase 1a) (MAPKAP kinase 1a) (MAPKAPK-1a) (Ribosomal S6 kinase 1) (RSK-1),Q15418
Q9ULM6,CNOT6_HUMAN,reviewed,CCR4/nocturin family,PF03372;PF13855;,,Homo sapiens (Human),9606,CCR4-NOT transcription complex subunit 6 (EC 3.1.13.4) (CCR4 carbon catabolite repression 4-like) (Carbon catabolite repressor protein 4 homolog) (Cytoplasmic deadenylase),Q9ULM6
Q9UM13,APC10_HUMAN,reviewed,APC10 family,PF03256;,PIRSF028841;,Homo sapiens (Human),9606,Anaphase-promoting complex subunit 10 (APC10) (Cyclosome subunit 10),Q9UM13
Q8NC60,NOA1_HUMAN,reviewed,"TRAFAC class YlqF/YawG GTPase family, NOA1 subfamily",PF01926;,,Homo sapiens (Human),9606,Nitric oxide-associated protein 1,Q8NC60
Q9BTE7,DCNL5_HUMAN,reviewed,,PF03556;,,Homo sapiens (Human),9606,DCN1-like protein 5 (DCUN1 domain-containing protein 5) (Defective in cullin neddylation protein 1-like protein 5),Q9BTE7
P0DP73,D130B_HUMAN,reviewed,Beta-defensin family,PF00711;,,Homo sapiens (Human),9606,Beta-defensin 130B,Q30KQ2
P0DP74,D130A_HUMAN,reviewed,Beta-defensin family,PF00711;,,Homo sapiens (Human),9606,"Beta-defensin 130A (Beta-defensin 130) (Beta-defensin 30) (DEFB-30) (Defensin, beta 130)",Q30KQ2
P07478,TRY2_HUMAN,reviewed,Peptidase S1 family,PF00089;,,Homo sapiens (Human),9606,Trypsin-2 (EC 3.4.21.4) (Anionic trypsinogen) (Serine protease 2) (Trypsin II),P07478
Q9BYX4,IFIH1_HUMAN,reviewed,"Helicase family, RLR subfamily",PF16739;PF00271;PF04851;PF11648;,,Homo sapiens (Human),9606,Interferon-induced helicase C domain-containing protein 1 (EC 3.6.4.13) (Clinically amyopathic dermatomyositis autoantigen 140 kDa) (CADM-140 autoantigen) (Helicase with 2 CARD domains) (Helicard) (Interferon-induced with helicase C domain protein 1) (Melanoma differentiation-associated protein 5) (MDA-5) (Murabutide down-regulated protein) (RIG-I-like receptor 2) (RLR-2) (RNA helicase-DEAD box protein 116),Q9BYX4
P61586,RHOA_HUMAN,reviewed,"Small GTPase superfamily, Rho family",PF00071;,,Homo sapiens (Human),9606,Transforming protein RhoA (Rho cDNA clone 12) (h12),P61586
O95433,AHSA1_HUMAN,reviewed,AHA1 family,PF09229;PF08327;,,Homo sapiens (Human),9606,Activator of 90 kDa heat shock protein ATPase homolog 1 (AHA1) (p38),O95433
Q8WYN0,ATG4A_HUMAN,reviewed,Peptidase C54 family,PF03416;,,Homo sapiens (Human),9606,Cysteine protease ATG4A (EC 3.4.22.-) (AUT-like 2 cysteine endopeptidase) (Autophagin-2) (Autophagy-related cysteine endopeptidase 2) (Autophagy-related protein 4 homolog A) (hAPG4A),Q8WYN0
Q6NT76,HMBX1_HUMAN,reviewed,,PF04814;PF00046;,,Homo sapiens (Human),9606,Homeobox-containing protein 1,Q6NT76
P24278,ZBT25_HUMAN,reviewed,,PF00651;,,Homo sapiens (Human),9606,Zinc finger and BTB domain-containing protein 25 (Zinc finger protein 46) (Zinc finger protein KUP),P24278
O95999,BCL10_HUMAN,reviewed,,PF00619;,,Homo sapiens (Human),9606,B-cell lymphoma/leukemia 10 (B-cell CLL/lymphoma 10) (Bcl-10) (CARD-containing molecule enhancing NF-kappa-B) (CARD-like apoptotic protein) (hCLAP) (CED-3/ICH-1 prodomain homologous E10-like regulator) (CIPER) (Cellular homolog of vCARMEN) (cCARMEN) (Cellular-E10) (c-E10) (Mammalian CARD-containing adapter molecule E10) (mE10),O95999
O43186,CRX_HUMAN,reviewed,Paired homeobox family,PF00046;PF03529;,,Homo sapiens (Human),9606,Cone-rod homeobox protein,O43186
P50222,MEOX2_HUMAN,reviewed,,PF00046;,,Homo sapiens (Human),9606,Homeobox protein MOX-2 (Growth arrest-specific homeobox) (Mesenchyme homeobox 2),P50222
P43356,MAGA2_HUMAN,reviewed,,PF01454;PF12440;,,Homo sapiens (Human),9606,Melanoma-associated antigen 2 (Cancer/testis antigen 1.2) (CT1.2) (MAGE-2 antigen),P43356
P55957,BID_HUMAN,reviewed,,PF06393;,PIRSF038018;,Homo sapiens (Human),9606,BH3-interacting domain death agonist (p22 BID) (BID) [Cleaved into: BH3-interacting domain death agonist p15 (p15 BID); BH3-interacting domain death agonist p13 (p13 BID); BH3-interacting domain death agonist p11 (p11 BID)],P55957
Q8IXJ9,ASXL1_HUMAN,reviewed,Asx family,PF13919;PF05066;PF13922;,,Homo sapiens (Human),9606,Putative Polycomb group protein ASXL1 (Additional sex combs-like protein 1),Q8IXJ9
Q9Y297,FBW1A_HUMAN,reviewed,,PF12125;PF12937;PF00400;,,Homo sapiens (Human),9606,F-box/WD repeat-containing protein 1A (E3RSIkappaB) (Epididymis tissue protein Li 2a) (F-box and WD repeats protein beta-TrCP) (pIkappaBalpha-E3 receptor subunit),Q9Y297
Q8N448,LNX2_HUMAN,reviewed,,PF00595;,,Homo sapiens (Human),9606,Ligand of Numb protein X 2 (Numb-binding protein 2) (PDZ domain-containing RING finger protein 1),Q8N448
